innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2018-1131611,kings-xi-punjab-vs-sunrisers-hyderabad-16th-match-1136576,KL Rahul,lbw b Rashid Khan,18,21,-,3,0,85.71,Kings XI Punjab
1,ipl-2018-1131611,kings-xi-punjab-vs-sunrisers-hyderabad-16th-match-1136576,Chris Gayle,not out ,104,63,-,1,11,165.07,Kings XI Punjab
1,ipl-2018-1131611,kings-xi-punjab-vs-sunrisers-hyderabad-16th-match-1136576,Mayank Agarwal,c Hooda b Kaul,18,9,-,2,1,200.00,Kings XI Punjab
1,ipl-2018-1131611,kings-xi-punjab-vs-sunrisers-hyderabad-16th-match-1136576,Karun Nair,c Dhawan b Kumar,31,21,-,3,1,147.61,Kings XI Punjab
1,ipl-2018-1131611,kings-xi-punjab-vs-sunrisers-hyderabad-16th-match-1136576,Aaron Finch,not out ,14,6,-,1,1,233.33,Kings XI Punjab
2,ipl-2018-1131611,kings-xi-punjab-vs-sunrisers-hyderabad-16th-match-1136576,Wriddhiman Saha, b Sharma,6,7,-,1,0,85.71,Sunrisers Hyderabad
2,ipl-2018-1131611,kings-xi-punjab-vs-sunrisers-hyderabad-16th-match-1136576,Shikhar Dhawan,retired hurt ,0,1,-,0,0,0.00,Sunrisers Hyderabad
2,ipl-2018-1131611,kings-xi-punjab-vs-sunrisers-hyderabad-16th-match-1136576,Kane Williamson (c),c Finch b Tye,54,41,-,3,2,131.70,Sunrisers Hyderabad
2,ipl-2018-1131611,kings-xi-punjab-vs-sunrisers-hyderabad-16th-match-1136576,Yusuf Pathan, b Sharma,19,13,-,3,0,146.15,Sunrisers Hyderabad
2,ipl-2018-1131611,kings-xi-punjab-vs-sunrisers-hyderabad-16th-match-1136576,Manish Pandey,not out ,57,42,-,3,1,135.71,Sunrisers Hyderabad
2,ipl-2018-1131611,kings-xi-punjab-vs-sunrisers-hyderabad-16th-match-1136576,Deepak Hooda,c sub (MK Tiwary) b Tye,5,5,-,0,0,100.00,Sunrisers Hyderabad
2,ipl-2018-1131611,kings-xi-punjab-vs-sunrisers-hyderabad-16th-match-1136576,Shakib Al Hasan,not out ,24,12,-,1,2,200.00,Sunrisers Hyderabad
