innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2018-1131611,sunrisers-hyderabad-vs-chennai-super-kings-20th-match-1136580,Bhuvneshwar Kumar,3,0,22,1,7.33,9,1,2,0,0,Sunrisers Hyderabad
1,ipl-2018-1131611,sunrisers-hyderabad-vs-chennai-super-kings-20th-match-1136580,Billy Stanlake,4,0,38,0,9.50,12,4,2,2,0,Sunrisers Hyderabad
1,ipl-2018-1131611,sunrisers-hyderabad-vs-chennai-super-kings-20th-match-1136580,Shakib Al Hasan,4,0,32,0,8.00,5,2,1,1,0,Sunrisers Hyderabad
1,ipl-2018-1131611,sunrisers-hyderabad-vs-chennai-super-kings-20th-match-1136580,Siddarth Kaul,4,0,33,0,8.25,7,5,0,1,0,Sunrisers Hyderabad
1,ipl-2018-1131611,sunrisers-hyderabad-vs-chennai-super-kings-20th-match-1136580,Rashid Khan,4,0,49,1,12.25,5,5,3,0,0,Sunrisers Hyderabad
1,ipl-2018-1131611,sunrisers-hyderabad-vs-chennai-super-kings-20th-match-1136580,Deepak Hooda,1,0,8,0,8.00,1,1,0,0,0,Sunrisers Hyderabad
2,ipl-2018-1131611,sunrisers-hyderabad-vs-chennai-super-kings-20th-match-1136580,Deepak Chahar,4,1,15,3,3.75,17,1,1,0,0,Chennai Super Kings
2,ipl-2018-1131611,sunrisers-hyderabad-vs-chennai-super-kings-20th-match-1136580,Shardul Thakur,4,0,45,1,11.25,9,4,3,1,0,Chennai Super Kings
2,ipl-2018-1131611,sunrisers-hyderabad-vs-chennai-super-kings-20th-match-1136580,Shane Watson,2,0,23,0,11.50,2,1,1,0,0,Chennai Super Kings
2,ipl-2018-1131611,sunrisers-hyderabad-vs-chennai-super-kings-20th-match-1136580,Ravindra Jadeja,4,0,28,0,7.00,6,1,1,1,0,Chennai Super Kings
2,ipl-2018-1131611,sunrisers-hyderabad-vs-chennai-super-kings-20th-match-1136580,Karn Sharma,3,0,30,1,10.00,5,0,3,0,0,Chennai Super Kings
2,ipl-2018-1131611,sunrisers-hyderabad-vs-chennai-super-kings-20th-match-1136580,Dwayne Bravo,3,0,37,1,12.33,5,2,3,0,0,Chennai Super Kings
