innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2018-1131611,royal-challengers-bangalore-vs-sunrisers-hyderabad-51st-match-1136611,Parthiv Patel,c Kaul b Sandeep Sharma,1,4,-,0,0,25.00,Royal Challengers Bangalore
1,ipl-2018-1131611,royal-challengers-bangalore-vs-sunrisers-hyderabad-51st-match-1136611,Virat Kohli (c), b Rashid Khan,12,11,-,2,0,109.09,Royal Challengers Bangalore
1,ipl-2018-1131611,royal-challengers-bangalore-vs-sunrisers-hyderabad-51st-match-1136611,AB de Villiers,c Dhawan b Rashid Khan,69,39,-,12,1,176.92,Royal Challengers Bangalore
1,ipl-2018-1131611,royal-challengers-bangalore-vs-sunrisers-hyderabad-51st-match-1136611,Moeen Ali,c Goswami b Rashid Khan,65,34,-,2,6,191.17,Royal Challengers Bangalore
1,ipl-2018-1131611,royal-challengers-bangalore-vs-sunrisers-hyderabad-51st-match-1136611,Colin de Grandhomme,c Rashid Khan b Kaul,40,17,-,1,4,235.29,Royal Challengers Bangalore
1,ipl-2018-1131611,royal-challengers-bangalore-vs-sunrisers-hyderabad-51st-match-1136611,Mandeep Singh,c Dhawan b Kaul,4,6,-,0,0,66.66,Royal Challengers Bangalore
1,ipl-2018-1131611,royal-challengers-bangalore-vs-sunrisers-hyderabad-51st-match-1136611,Sarfaraz Khan,not out ,22,8,-,3,1,275.00,Royal Challengers Bangalore
1,ipl-2018-1131611,royal-challengers-bangalore-vs-sunrisers-hyderabad-51st-match-1136611,Tim Southee,not out ,1,1,-,0,0,100.00,Royal Challengers Bangalore
2,ipl-2018-1131611,royal-challengers-bangalore-vs-sunrisers-hyderabad-51st-match-1136611,Shikhar Dhawan,c & b Chahal,18,15,-,0,2,120.00,Sunrisers Hyderabad
2,ipl-2018-1131611,royal-challengers-bangalore-vs-sunrisers-hyderabad-51st-match-1136611,Alex Hales,c de Villiers b Ali,37,24,-,2,3,154.16,Sunrisers Hyderabad
2,ipl-2018-1131611,royal-challengers-bangalore-vs-sunrisers-hyderabad-51st-match-1136611,Kane Williamson (c),c de Grandhomme b Mohammed Siraj,81,42,-,7,5,192.85,Sunrisers Hyderabad
2,ipl-2018-1131611,royal-challengers-bangalore-vs-sunrisers-hyderabad-51st-match-1136611,Manish Pandey,not out ,62,38,-,7,2,163.15,Sunrisers Hyderabad
2,ipl-2018-1131611,royal-challengers-bangalore-vs-sunrisers-hyderabad-51st-match-1136611,Deepak Hooda,not out ,1,1,-,0,0,100.00,Sunrisers Hyderabad
