innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2018-1131611,sunrisers-hyderabad-vs-delhi-daredevils-36th-match-1136596,Bhuvneshwar Kumar,4,0,33,0,8.25,7,2,1,0,0,Sunrisers Hyderabad
1,ipl-2018-1131611,sunrisers-hyderabad-vs-delhi-daredevils-36th-match-1136596,Sandeep Sharma,4,0,35,0,8.75,6,3,1,1,0,Sunrisers Hyderabad
1,ipl-2018-1131611,sunrisers-hyderabad-vs-delhi-daredevils-36th-match-1136596,Shakib Al Hasan,4,0,34,0,8.50,6,1,2,0,0,Sunrisers Hyderabad
1,ipl-2018-1131611,sunrisers-hyderabad-vs-delhi-daredevils-36th-match-1136596,Siddarth Kaul,4,0,37,1,9.25,6,4,1,1,0,Sunrisers Hyderabad
1,ipl-2018-1131611,sunrisers-hyderabad-vs-delhi-daredevils-36th-match-1136596,Rashid Khan,4,0,23,2,5.75,9,1,1,0,0,Sunrisers Hyderabad
2,ipl-2018-1131611,sunrisers-hyderabad-vs-delhi-daredevils-36th-match-1136596,Trent Boult,4,0,30,0,7.50,8,1,1,2,0,Delhi Daredevils
2,ipl-2018-1131611,sunrisers-hyderabad-vs-delhi-daredevils-36th-match-1136596,Avesh Khan,3,0,47,0,15.66,5,2,5,0,1,Delhi Daredevils
2,ipl-2018-1131611,sunrisers-hyderabad-vs-delhi-daredevils-36th-match-1136596,Glenn Maxwell,1,0,4,0,4.00,2,0,0,0,0,Delhi Daredevils
2,ipl-2018-1131611,sunrisers-hyderabad-vs-delhi-daredevils-36th-match-1136596,Liam Plunkett,4,0,27,1,6.75,6,2,0,1,0,Delhi Daredevils
2,ipl-2018-1131611,sunrisers-hyderabad-vs-delhi-daredevils-36th-match-1136596,Amit Mishra,4,0,19,2,4.75,9,1,0,1,0,Delhi Daredevils
2,ipl-2018-1131611,sunrisers-hyderabad-vs-delhi-daredevils-36th-match-1136596,Dan Christian,3.5,0,37,0,9.65,3,3,1,0,0,Delhi Daredevils
