innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2018-1131611,delhi-daredevils-vs-kings-xi-punjab-22nd-match-1136582,Trent Boult,3,0,21,2,7.00,9,3,0,1,0,Delhi Daredevils
1,ipl-2018-1131611,delhi-daredevils-vs-kings-xi-punjab-22nd-match-1136582,Avesh Khan,4,0,36,2,9.00,9,5,1,0,0,Delhi Daredevils
1,ipl-2018-1131611,delhi-daredevils-vs-kings-xi-punjab-22nd-match-1136582,Liam Plunkett,4,0,17,3,4.25,12,1,0,1,0,Delhi Daredevils
1,ipl-2018-1131611,delhi-daredevils-vs-kings-xi-punjab-22nd-match-1136582,Dan Christian,3,0,17,1,5.66,8,2,0,0,0,Delhi Daredevils
1,ipl-2018-1131611,delhi-daredevils-vs-kings-xi-punjab-22nd-match-1136582,Amit Mishra,4,0,33,0,8.25,7,1,1,2,0,Delhi Daredevils
1,ipl-2018-1131611,delhi-daredevils-vs-kings-xi-punjab-22nd-match-1136582,Glenn Maxwell,1,0,4,0,4.00,2,0,0,0,0,Delhi Daredevils
1,ipl-2018-1131611,delhi-daredevils-vs-kings-xi-punjab-22nd-match-1136582,Rahul Tewatia,1,0,6,0,6.00,1,0,0,0,0,Delhi Daredevils
2,ipl-2018-1131611,delhi-daredevils-vs-kings-xi-punjab-22nd-match-1136582,Ankit Rajpoot,4,0,23,2,5.75,15,4,0,2,0,Kings XI Punjab
2,ipl-2018-1131611,delhi-daredevils-vs-kings-xi-punjab-22nd-match-1136582,Barinder Sran,4,0,45,1,11.25,5,4,1,3,0,Kings XI Punjab
2,ipl-2018-1131611,delhi-daredevils-vs-kings-xi-punjab-22nd-match-1136582,Andrew Tye,4,0,25,2,6.25,11,0,1,2,0,Kings XI Punjab
2,ipl-2018-1131611,delhi-daredevils-vs-kings-xi-punjab-22nd-match-1136582,Ravichandran Ashwin,4,0,19,0,4.75,8,1,0,0,0,Kings XI Punjab
2,ipl-2018-1131611,delhi-daredevils-vs-kings-xi-punjab-22nd-match-1136582,Mujeeb Ur Rahman,4,0,25,2,6.25,12,2,1,0,0,Kings XI Punjab
