innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2018-1131611,kings-xi-punjab-vs-delhi-daredevils-2nd-match-1136562,Ravichandran Ashwin,4,0,23,1,5.75,4,0,0,1,0,Kings XI Punjab
1,ipl-2018-1131611,kings-xi-punjab-vs-delhi-daredevils-2nd-match-1136562,Mohit Sharma,4,0,33,2,8.25,5,2,1,0,0,Kings XI Punjab
1,ipl-2018-1131611,kings-xi-punjab-vs-delhi-daredevils-2nd-match-1136562,Mujeeb Ur Rahman,4,0,28,2,7.00,9,3,0,1,0,Kings XI Punjab
1,ipl-2018-1131611,kings-xi-punjab-vs-delhi-daredevils-2nd-match-1136562,Axar Patel,3,0,35,1,11.66,3,3,2,0,0,Kings XI Punjab
1,ipl-2018-1131611,kings-xi-punjab-vs-delhi-daredevils-2nd-match-1136562,Andrew Tye,4,0,38,0,9.50,7,3,2,1,1,Kings XI Punjab
1,ipl-2018-1131611,kings-xi-punjab-vs-delhi-daredevils-2nd-match-1136562,Marcus Stoinis,1,0,7,0,7.00,0,0,0,0,0,Kings XI Punjab
2,ipl-2018-1131611,kings-xi-punjab-vs-delhi-daredevils-2nd-match-1136562,Trent Boult,3.5,0,34,1,8.86,11,3,2,0,1,Delhi Daredevils
2,ipl-2018-1131611,kings-xi-punjab-vs-delhi-daredevils-2nd-match-1136562,Mohammed Shami,2,0,26,0,13.00,3,4,1,0,0,Delhi Daredevils
2,ipl-2018-1131611,kings-xi-punjab-vs-delhi-daredevils-2nd-match-1136562,Amit Mishra,4,0,46,0,11.50,4,4,2,0,0,Delhi Daredevils
2,ipl-2018-1131611,kings-xi-punjab-vs-delhi-daredevils-2nd-match-1136562,Chris Morris,3,0,25,1,8.33,8,3,1,0,0,Delhi Daredevils
2,ipl-2018-1131611,kings-xi-punjab-vs-delhi-daredevils-2nd-match-1136562,Dan Christian,2,0,12,1,6.00,6,0,1,0,0,Delhi Daredevils
2,ipl-2018-1131611,kings-xi-punjab-vs-delhi-daredevils-2nd-match-1136562,Rahul Tewatia,4,0,24,1,6.00,9,2,0,0,0,Delhi Daredevils
