innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2018-1131611,kolkata-knight-riders-vs-mumbai-indians-41st-match-1136601,Andre Russell,2,0,16,0,8.00,4,2,0,2,0,Kolkata Knight Riders
1,ipl-2018-1131611,kolkata-knight-riders-vs-mumbai-indians-41st-match-1136601,Prasidh Krishna,4,0,41,1,10.25,8,4,2,1,0,Kolkata Knight Riders
1,ipl-2018-1131611,kolkata-knight-riders-vs-mumbai-indians-41st-match-1136601,Tom Curran,3,0,33,1,11.00,5,2,2,1,1,Kolkata Knight Riders
1,ipl-2018-1131611,kolkata-knight-riders-vs-mumbai-indians-41st-match-1136601,Sunil Narine,4,0,27,1,6.75,11,1,2,0,0,Kolkata Knight Riders
1,ipl-2018-1131611,kolkata-knight-riders-vs-mumbai-indians-41st-match-1136601,Piyush Chawla,4,0,48,3,12.00,10,6,3,0,0,Kolkata Knight Riders
1,ipl-2018-1131611,kolkata-knight-riders-vs-mumbai-indians-41st-match-1136601,Kuldeep Yadav,3,0,43,0,14.33,5,1,5,0,0,Kolkata Knight Riders
2,ipl-2018-1131611,kolkata-knight-riders-vs-mumbai-indians-41st-match-1136601,Mitchell McClenaghan,3,0,24,1,8.00,11,4,1,0,0,Mumbai Indians
2,ipl-2018-1131611,kolkata-knight-riders-vs-mumbai-indians-41st-match-1136601,Krunal Pandya,3.1,0,12,2,3.78,12,0,1,0,0,Mumbai Indians
2,ipl-2018-1131611,kolkata-knight-riders-vs-mumbai-indians-41st-match-1136601,Jasprit Bumrah,3,0,17,1,5.66,10,1,1,0,0,Mumbai Indians
2,ipl-2018-1131611,kolkata-knight-riders-vs-mumbai-indians-41st-match-1136601,Hardik Pandya,3,0,16,2,5.33,11,3,0,0,0,Mumbai Indians
2,ipl-2018-1131611,kolkata-knight-riders-vs-mumbai-indians-41st-match-1136601,Mayank Markande,4,0,26,1,6.50,10,2,1,0,0,Mumbai Indians
2,ipl-2018-1131611,kolkata-knight-riders-vs-mumbai-indians-41st-match-1136601,Ben Cutting,2,0,12,1,6.00,6,2,0,0,0,Mumbai Indians
