innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2016-968923,mumbai-indians-vs-gujarat-lions-9th-match-980917,Praveen Kumar,3,0,18,0,6.00,11,3,0,1,0,Gujarat Lions
1,ipl-2016-968923,mumbai-indians-vs-gujarat-lions-9th-match-980917,Dhawal Kulkarni,4,1,19,2,4.75,16,2,1,0,0,Gujarat Lions
1,ipl-2016-968923,mumbai-indians-vs-gujarat-lions-9th-match-980917,Shadab Jakati,3,0,13,1,4.33,12,0,1,1,0,Gujarat Lions
1,ipl-2016-968923,mumbai-indians-vs-gujarat-lions-9th-match-980917,James Faulkner,4,0,40,1,10.00,6,3,1,2,2,Gujarat Lions
1,ipl-2016-968923,mumbai-indians-vs-gujarat-lions-9th-match-980917,Pravin Tambe,2,0,12,2,6.00,6,0,1,0,0,Gujarat Lions
1,ipl-2016-968923,mumbai-indians-vs-gujarat-lions-9th-match-980917,Dwayne Bravo,4,0,39,1,9.75,6,3,1,1,0,Gujarat Lions
2,ipl-2016-968923,mumbai-indians-vs-gujarat-lions-9th-match-980917,Tim Southee,4,0,31,0,7.75,11,4,1,0,0,Mumbai Indians
2,ipl-2016-968923,mumbai-indians-vs-gujarat-lions-9th-match-980917,Jasprit Bumrah,4,0,32,2,8.00,8,3,0,1,1,Mumbai Indians
2,ipl-2016-968923,mumbai-indians-vs-gujarat-lions-9th-match-980917,Mitchell McClenaghan,4,0,21,4,5.25,13,3,0,0,0,Mumbai Indians
2,ipl-2016-968923,mumbai-indians-vs-gujarat-lions-9th-match-980917,Krunal Pandya,4,0,20,1,5.00,9,1,0,0,0,Mumbai Indians
2,ipl-2016-968923,mumbai-indians-vs-gujarat-lions-9th-match-980917,Hardik Pandya,2,0,16,0,8.00,6,1,1,2,0,Mumbai Indians
2,ipl-2016-968923,mumbai-indians-vs-gujarat-lions-9th-match-980917,Harbhajan Singh,2,0,20,0,10.00,4,2,1,0,0,Mumbai Indians
