innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,Murali Vijay,run out (Khan/Nair/de Kock),1,5,8,0,0,20.00,Kings XI Punjab
1,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,Manan Vohra, b Mishra,32,24,52,5,0,133.33,Kings XI Punjab
1,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,Shaun Marsh,st de Kock b Mishra,13,16,19,2,0,81.25,Kings XI Punjab
1,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,David Miller (c),lbw b Mishra,9,9,10,1,0,100.00,Kings XI Punjab
1,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,Glenn Maxwell,c Brathwaite b Mishra,0,3,3,0,0,0.00,Kings XI Punjab
1,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,Axar Patel,c Negi b Yadav,11,22,28,1,0,50.00,Kings XI Punjab
1,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,Wriddhiman Saha,run out (Duminy),3,7,8,0,0,42.85,Kings XI Punjab
1,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,Mitchell Johnson, b Morris,4,12,28,0,0,33.33,Kings XI Punjab
1,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,Mohit Sharma,c Morris b Khan,15,8,10,1,1,187.50,Kings XI Punjab
1,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,Pardeep Sahu,not out ,18,12,12,1,1,150.00,Kings XI Punjab
1,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,Sandeep Sharma,not out ,1,2,5,0,0,50.00,Kings XI Punjab
2,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,Quinton de Kock,not out ,59,42,65,9,1,140.47,Delhi Daredevils
2,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,Shreyas Iyer,c Saha b Sandeep Sharma,3,5,9,0,0,60.00,Delhi Daredevils
2,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,Sanju Samson, b Patel,33,32,51,3,1,103.12,Delhi Daredevils
2,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,Pawan Negi,not out ,8,2,3,0,1,400.00,Delhi Daredevils
