innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2016-968923,royal-challengers-bangalore-vs-mumbai-indians-41st-match-980981,Virat Kohli (c),c Harbhajan Singh b McClenaghan,7,7,6,0,1,100.00,Royal Challengers Bangalore
1,ipl-2016-968923,royal-challengers-bangalore-vs-mumbai-indians-41st-match-980981,Chris Gayle,c Sharma b Southee,5,6,18,1,0,83.33,Royal Challengers Bangalore
1,ipl-2016-968923,royal-challengers-bangalore-vs-mumbai-indians-41st-match-980981,AB de Villiers,c Rayudu b Pandya,24,27,40,1,1,88.88,Royal Challengers Bangalore
1,ipl-2016-968923,royal-challengers-bangalore-vs-mumbai-indians-41st-match-980981,KL Rahul,not out ,68,53,81,3,4,128.30,Royal Challengers Bangalore
1,ipl-2016-968923,royal-challengers-bangalore-vs-mumbai-indians-41st-match-980981,Shane Watson,run out (Sharma),15,14,27,1,1,107.14,Royal Challengers Bangalore
1,ipl-2016-968923,royal-challengers-bangalore-vs-mumbai-indians-41st-match-980981,Sachin Baby,not out ,25,13,24,2,2,192.30,Royal Challengers Bangalore
2,ipl-2016-968923,royal-challengers-bangalore-vs-mumbai-indians-41st-match-980981,Rohit Sharma (c),c de Villiers b Aaron,25,24,45,3,0,104.16,Mumbai Indians
2,ipl-2016-968923,royal-challengers-bangalore-vs-mumbai-indians-41st-match-980981,Parthiv Patel,c Watson b Aravind,1,2,5,0,0,50.00,Mumbai Indians
2,ipl-2016-968923,royal-challengers-bangalore-vs-mumbai-indians-41st-match-980981,Ambati Rayudu,c de Villiers b Aaron,44,47,72,2,2,93.61,Mumbai Indians
2,ipl-2016-968923,royal-challengers-bangalore-vs-mumbai-indians-41st-match-980981,Nitish Rana,c Binny b Chahal,9,11,16,0,1,81.81,Mumbai Indians
2,ipl-2016-968923,royal-challengers-bangalore-vs-mumbai-indians-41st-match-980981,Kieron Pollard,not out ,35,19,39,3,2,184.21,Mumbai Indians
2,ipl-2016-968923,royal-challengers-bangalore-vs-mumbai-indians-41st-match-980981,Jos Buttler,not out ,29,11,23,1,3,263.63,Mumbai Indians
