innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2016-968923,sunrisers-hyderabad-vs-rising-pune-supergiants-22nd-match-980943,Ashok Dinda,4,1,23,3,5.75,16,2,1,2,0,Rising Pune Supergiants
1,ipl-2016-968923,sunrisers-hyderabad-vs-rising-pune-supergiants-22nd-match-980943,Mitchell Marsh,4,0,14,2,3.50,15,1,0,0,0,Rising Pune Supergiants
1,ipl-2016-968923,sunrisers-hyderabad-vs-rising-pune-supergiants-22nd-match-980943,Thisara Perera,4,0,32,1,8.00,8,2,1,0,0,Rising Pune Supergiants
1,ipl-2016-968923,sunrisers-hyderabad-vs-rising-pune-supergiants-22nd-match-980943,Ravichandran Ashwin,4,0,14,1,3.50,12,0,0,0,0,Rising Pune Supergiants
1,ipl-2016-968923,sunrisers-hyderabad-vs-rising-pune-supergiants-22nd-match-980943,Rajat Bhatia,3,0,24,0,8.00,4,1,1,1,0,Rising Pune Supergiants
1,ipl-2016-968923,sunrisers-hyderabad-vs-rising-pune-supergiants-22nd-match-980943,Murugan Ashwin,1,0,6,0,6.00,1,0,0,0,0,Rising Pune Supergiants
2,ipl-2016-968923,sunrisers-hyderabad-vs-rising-pune-supergiants-22nd-match-980943,Bhuvneshwar Kumar,3,1,17,1,5.66,10,1,0,1,0,Sunrisers Hyderabad
2,ipl-2016-968923,sunrisers-hyderabad-vs-rising-pune-supergiants-22nd-match-980943,Ashish Nehra,3,0,21,1,7.00,12,3,0,4,0,Sunrisers Hyderabad
2,ipl-2016-968923,sunrisers-hyderabad-vs-rising-pune-supergiants-22nd-match-980943,Mustafizur Rahman,2,0,21,0,10.50,6,4,0,2,0,Sunrisers Hyderabad
2,ipl-2016-968923,sunrisers-hyderabad-vs-rising-pune-supergiants-22nd-match-980943,Bipul Sharma,1,0,17,0,17.00,0,2,1,0,0,Sunrisers Hyderabad
2,ipl-2016-968923,sunrisers-hyderabad-vs-rising-pune-supergiants-22nd-match-980943,Moises Henriques,2,0,16,1,8.00,5,1,1,0,0,Sunrisers Hyderabad
