innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2016-968923,royal-challengers-bangalore-vs-sunrisers-hyderabad-4th-match-980907,Ashish Nehra,2.1,0,21,0,9.69,7,3,1,1,0,Sunrisers Hyderabad
1,ipl-2016-968923,royal-challengers-bangalore-vs-sunrisers-hyderabad-4th-match-980907,Bhuvneshwar Kumar,4,0,55,2,13.75,7,8,2,2,1,Sunrisers Hyderabad
1,ipl-2016-968923,royal-challengers-bangalore-vs-sunrisers-hyderabad-4th-match-980907,Mustafizur Rahman,4,0,26,2,6.50,11,2,1,0,0,Sunrisers Hyderabad
1,ipl-2016-968923,royal-challengers-bangalore-vs-sunrisers-hyderabad-4th-match-980907,Moises Henriques,4,0,41,0,10.25,5,3,2,0,0,Sunrisers Hyderabad
1,ipl-2016-968923,royal-challengers-bangalore-vs-sunrisers-hyderabad-4th-match-980907,Karn Sharma,4,0,57,0,14.25,5,2,6,1,0,Sunrisers Hyderabad
1,ipl-2016-968923,royal-challengers-bangalore-vs-sunrisers-hyderabad-4th-match-980907,Ashish Reddy,1.5,0,25,0,13.63,2,2,2,0,0,Sunrisers Hyderabad
2,ipl-2016-968923,royal-challengers-bangalore-vs-sunrisers-hyderabad-4th-match-980907,Adam Milne,4,0,43,1,10.75,8,4,2,1,0,Royal Challengers Bangalore
2,ipl-2016-968923,royal-challengers-bangalore-vs-sunrisers-hyderabad-4th-match-980907,Shane Watson,4,0,30,2,7.50,9,3,0,1,0,Royal Challengers Bangalore
2,ipl-2016-968923,royal-challengers-bangalore-vs-sunrisers-hyderabad-4th-match-980907,Parvez Rasool,4,0,31,1,7.75,9,2,2,0,0,Royal Challengers Bangalore
2,ipl-2016-968923,royal-challengers-bangalore-vs-sunrisers-hyderabad-4th-match-980907,Harshal Patel,4,0,33,0,8.25,10,3,1,1,0,Royal Challengers Bangalore
2,ipl-2016-968923,royal-challengers-bangalore-vs-sunrisers-hyderabad-4th-match-980907,Yuzvendra Chahal,4,0,43,2,10.75,13,3,4,2,0,Royal Challengers Bangalore
