innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2016-968923,gujarat-lions-vs-rising-pune-supergiants-6th-match-980911,Ajinkya Rahane,lbw b Tambe,21,17,15,4,0,123.52,Rising Pune Supergiants
1,ipl-2016-968923,gujarat-lions-vs-rising-pune-supergiants-6th-match-980911,Faf du Plessis,st Karthik b Tambe,69,43,70,5,4,160.46,Rising Pune Supergiants
1,ipl-2016-968923,gujarat-lions-vs-rising-pune-supergiants-6th-match-980911,Kevin Pietersen, b Bravo,37,31,46,2,1,119.35,Rising Pune Supergiants
1,ipl-2016-968923,gujarat-lions-vs-rising-pune-supergiants-6th-match-980911,Steven Smith,c Faulkner b Jadeja,5,6,11,0,0,83.33,Rising Pune Supergiants
1,ipl-2016-968923,gujarat-lions-vs-rising-pune-supergiants-6th-match-980911,MS Dhoni (c)†,not out ,22,10,19,2,1,220.00,Rising Pune Supergiants
1,ipl-2016-968923,gujarat-lions-vs-rising-pune-supergiants-6th-match-980911,Mitchell Marsh, b Jadeja,7,11,7,0,0,63.63,Rising Pune Supergiants
1,ipl-2016-968923,gujarat-lions-vs-rising-pune-supergiants-6th-match-980911,Rajat Bhatia,not out ,0,2,7,0,0,0.00,Rising Pune Supergiants
2,ipl-2016-968923,gujarat-lions-vs-rising-pune-supergiants-6th-match-980911,Aaron Finch,c Sharma b M Ashwin,50,36,39,7,2,138.88,Gujarat Lions
2,ipl-2016-968923,gujarat-lions-vs-rising-pune-supergiants-6th-match-980911,Brendon McCullum,c du Plessis b Sharma,49,31,58,3,3,158.06,Gujarat Lions
2,ipl-2016-968923,gujarat-lions-vs-rising-pune-supergiants-6th-match-980911,Suresh Raina (c),st Dhoni b M Ashwin,24,24,35,1,0,100.00,Gujarat Lions
2,ipl-2016-968923,gujarat-lions-vs-rising-pune-supergiants-6th-match-980911,Dwayne Bravo,not out ,22,10,26,3,1,220.00,Gujarat Lions
2,ipl-2016-968923,gujarat-lions-vs-rising-pune-supergiants-6th-match-980911,Ravindra Jadeja,not out ,4,8,9,0,0,50.00,Gujarat Lions
