innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2016-968923,kolkata-knight-riders-vs-kings-xi-punjab-32nd-match-980963,Sandeep Sharma,4,0,25,0,6.25,9,2,0,3,0,Kings XI Punjab
1,ipl-2016-968923,kolkata-knight-riders-vs-kings-xi-punjab-32nd-match-980963,Mohit Sharma,4,0,39,0,9.75,4,3,2,0,0,Kings XI Punjab
1,ipl-2016-968923,kolkata-knight-riders-vs-kings-xi-punjab-32nd-match-980963,Marcus Stoinis,3,0,26,0,8.66,4,4,0,0,0,Kings XI Punjab
1,ipl-2016-968923,kolkata-knight-riders-vs-kings-xi-punjab-32nd-match-980963,Axar Patel,4,0,24,0,6.00,9,0,1,0,0,Kings XI Punjab
1,ipl-2016-968923,kolkata-knight-riders-vs-kings-xi-punjab-32nd-match-980963,Swapnil Singh,3,0,29,0,9.66,3,1,2,0,0,Kings XI Punjab
1,ipl-2016-968923,kolkata-knight-riders-vs-kings-xi-punjab-32nd-match-980963,Gurkeerat Singh Mann,1,0,8,0,8.00,1,1,0,0,0,Kings XI Punjab
1,ipl-2016-968923,kolkata-knight-riders-vs-kings-xi-punjab-32nd-match-980963,Glenn Maxwell,1,0,11,0,11.00,1,2,0,0,0,Kings XI Punjab
2,ipl-2016-968923,kolkata-knight-riders-vs-kings-xi-punjab-32nd-match-980963,Andre Russell,4,0,20,4,5.00,15,0,2,1,0,Kolkata Knight Riders
2,ipl-2016-968923,kolkata-knight-riders-vs-kings-xi-punjab-32nd-match-980963,Morne Morkel,4,0,27,1,6.75,12,4,0,1,0,Kolkata Knight Riders
2,ipl-2016-968923,kolkata-knight-riders-vs-kings-xi-punjab-32nd-match-980963,Umesh Yadav,3,0,26,0,8.66,6,3,0,1,0,Kolkata Knight Riders
2,ipl-2016-968923,kolkata-knight-riders-vs-kings-xi-punjab-32nd-match-980963,Shakib Al Hasan,3,0,21,0,7.00,6,1,1,0,0,Kolkata Knight Riders
2,ipl-2016-968923,kolkata-knight-riders-vs-kings-xi-punjab-32nd-match-980963,Piyush Chawla,4,0,27,2,6.75,11,2,1,1,0,Kolkata Knight Riders
2,ipl-2016-968923,kolkata-knight-riders-vs-kings-xi-punjab-32nd-match-980963,Brad Hogg,2,0,28,0,14.00,1,2,2,0,0,Kolkata Knight Riders
