innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2016-968923,sunrisers-hyderabad-vs-kings-xi-punjab-18th-match-980935,Bhuvneshwar Kumar,4,0,37,1,9.25,7,3,2,0,0,Sunrisers Hyderabad
1,ipl-2016-968923,sunrisers-hyderabad-vs-kings-xi-punjab-18th-match-980935,Barinder Sran,4,0,33,0,8.25,6,2,1,0,0,Sunrisers Hyderabad
1,ipl-2016-968923,sunrisers-hyderabad-vs-kings-xi-punjab-18th-match-980935,Deepak Hooda,4,0,30,0,7.50,11,1,2,2,0,Sunrisers Hyderabad
1,ipl-2016-968923,sunrisers-hyderabad-vs-kings-xi-punjab-18th-match-980935,Mustafizur Rahman,4,1,9,2,2.25,17,0,0,0,0,Sunrisers Hyderabad
1,ipl-2016-968923,sunrisers-hyderabad-vs-kings-xi-punjab-18th-match-980935,Moises Henriques,4,0,33,2,8.25,7,3,1,1,0,Sunrisers Hyderabad
2,ipl-2016-968923,sunrisers-hyderabad-vs-kings-xi-punjab-18th-match-980935,Sandeep Sharma,4,0,30,1,7.50,12,2,2,0,0,Kings XI Punjab
2,ipl-2016-968923,sunrisers-hyderabad-vs-kings-xi-punjab-18th-match-980935,Kyle Abbott,3,0,34,0,11.33,4,5,0,0,0,Kings XI Punjab
2,ipl-2016-968923,sunrisers-hyderabad-vs-kings-xi-punjab-18th-match-980935,Glenn Maxwell,2,0,16,0,8.00,4,1,1,0,0,Kings XI Punjab
2,ipl-2016-968923,sunrisers-hyderabad-vs-kings-xi-punjab-18th-match-980935,Mohit Sharma,3,0,20,1,6.66,8,2,0,3,0,Kings XI Punjab
2,ipl-2016-968923,sunrisers-hyderabad-vs-kings-xi-punjab-18th-match-980935,Rishi Dhawan,4,0,35,1,8.75,7,3,1,2,0,Kings XI Punjab
2,ipl-2016-968923,sunrisers-hyderabad-vs-kings-xi-punjab-18th-match-980935,Axar Patel,1.5,0,11,0,6.00,4,1,0,0,0,Kings XI Punjab
