innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,Zaheer Khan,4,1,14,1,3.50,17,2,0,0,0,Delhi Daredevils
1,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,Pawan Negi,1,0,10,0,10.00,3,2,0,0,0,Delhi Daredevils
1,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,Chris Morris,4,0,19,1,4.75,13,1,0,1,0,Delhi Daredevils
1,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,Carlos Brathwaite,4,0,33,0,8.25,10,4,1,0,0,Delhi Daredevils
1,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,Amit Mishra,3,0,11,4,3.66,13,1,0,1,0,Delhi Daredevils
1,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,Jayant Yadav,4,0,23,1,5.75,12,1,1,1,0,Delhi Daredevils
2,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,Sandeep Sharma,2,1,6,1,3.00,9,1,0,0,0,Kings XI Punjab
2,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,Mitchell Johnson,3,0,28,0,9.33,4,3,1,0,0,Kings XI Punjab
2,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,Mohit Sharma,2,0,10,0,5.00,7,1,0,1,0,Kings XI Punjab
2,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,Axar Patel,3,0,25,1,8.33,7,4,0,0,0,Kings XI Punjab
2,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,Pardeep Sahu,2.3,0,27,0,10.80,4,1,2,1,0,Kings XI Punjab
2,ipl-2016-968923,delhi-daredevils-vs-kings-xi-punjab-7th-match-980913,Glenn Maxwell,1,0,11,0,11.00,3,2,0,1,0,Kings XI Punjab
