innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2016-968923,rising-pune-supergiants-vs-mumbai-indians-29th-match-980957,Tim Southee,4,0,35,0,8.75,7,4,0,1,0,Mumbai Indians
1,ipl-2016-968923,rising-pune-supergiants-vs-mumbai-indians-29th-match-980957,Mitchell McClenaghan,4,0,27,1,6.75,12,2,1,1,0,Mumbai Indians
1,ipl-2016-968923,rising-pune-supergiants-vs-mumbai-indians-29th-match-980957,Krunal Pandya,2,0,28,0,14.00,4,1,3,1,0,Mumbai Indians
1,ipl-2016-968923,rising-pune-supergiants-vs-mumbai-indians-29th-match-980957,Jasprit Bumrah,4,0,29,3,7.25,10,2,1,0,0,Mumbai Indians
1,ipl-2016-968923,rising-pune-supergiants-vs-mumbai-indians-29th-match-980957,Hardik Pandya,2,0,14,0,7.00,5,0,1,2,0,Mumbai Indians
1,ipl-2016-968923,rising-pune-supergiants-vs-mumbai-indians-29th-match-980957,Harbhajan Singh,4,0,25,1,6.25,5,1,0,2,0,Mumbai Indians
2,ipl-2016-968923,rising-pune-supergiants-vs-mumbai-indians-29th-match-980957,Thisara Perera,4,0,35,0,8.75,8,4,1,0,0,Rising Pune Supergiants
2,ipl-2016-968923,rising-pune-supergiants-vs-mumbai-indians-29th-match-980957,Ashok Dinda,3,0,33,1,11.00,8,7,0,1,0,Rising Pune Supergiants
2,ipl-2016-968923,rising-pune-supergiants-vs-mumbai-indians-29th-match-980957,Scott Boland,3,0,23,0,7.66,7,3,0,1,0,Rising Pune Supergiants
2,ipl-2016-968923,rising-pune-supergiants-vs-mumbai-indians-29th-match-980957,Rajat Bhatia,3,0,20,0,6.66,4,0,1,0,0,Rising Pune Supergiants
2,ipl-2016-968923,rising-pune-supergiants-vs-mumbai-indians-29th-match-980957,Ravichandran Ashwin,3,0,21,1,7.00,6,1,1,0,0,Rising Pune Supergiants
2,ipl-2016-968923,rising-pune-supergiants-vs-mumbai-indians-29th-match-980957,Murugan Ashwin,2.3,0,25,0,10.00,3,0,2,0,0,Rising Pune Supergiants
