innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2016-968923,kings-xi-punjab-vs-sunrisers-hyderabad-46th-match-980991,Bhuvneshwar Kumar,4,0,32,2,8.00,10,4,1,0,0,Sunrisers Hyderabad
1,ipl-2016-968923,kings-xi-punjab-vs-sunrisers-hyderabad-46th-match-980991,Ashish Nehra,2.5,0,35,0,12.35,3,5,1,0,0,Sunrisers Hyderabad
1,ipl-2016-968923,kings-xi-punjab-vs-sunrisers-hyderabad-46th-match-980991,Mustafizur Rahman,4,0,32,1,8.00,9,5,0,0,0,Sunrisers Hyderabad
1,ipl-2016-968923,kings-xi-punjab-vs-sunrisers-hyderabad-46th-match-980991,Ben Cutting,1.1,0,11,0,9.42,2,2,0,0,0,Sunrisers Hyderabad
1,ipl-2016-968923,kings-xi-punjab-vs-sunrisers-hyderabad-46th-match-980991,Karn Sharma,4,0,26,0,6.50,7,2,0,0,0,Sunrisers Hyderabad
1,ipl-2016-968923,kings-xi-punjab-vs-sunrisers-hyderabad-46th-match-980991,Moises Henriques,3,0,29,1,9.66,4,3,1,0,0,Sunrisers Hyderabad
1,ipl-2016-968923,kings-xi-punjab-vs-sunrisers-hyderabad-46th-match-980991,Yuvraj Singh,1,0,11,0,11.00,1,2,0,0,0,Sunrisers Hyderabad
2,ipl-2016-968923,kings-xi-punjab-vs-sunrisers-hyderabad-46th-match-980991,Sandeep Sharma,4,0,35,1,8.75,7,2,2,0,0,Kings XI Punjab
2,ipl-2016-968923,kings-xi-punjab-vs-sunrisers-hyderabad-46th-match-980991,Murali Vijay,1,0,8,0,8.00,2,1,0,1,0,Kings XI Punjab
2,ipl-2016-968923,kings-xi-punjab-vs-sunrisers-hyderabad-46th-match-980991,Mohit Sharma,3.4,0,40,0,10.90,4,2,3,1,0,Kings XI Punjab
2,ipl-2016-968923,kings-xi-punjab-vs-sunrisers-hyderabad-46th-match-980991,Anureet Singh,3,0,28,0,9.33,7,4,0,0,2,Kings XI Punjab
2,ipl-2016-968923,kings-xi-punjab-vs-sunrisers-hyderabad-46th-match-980991,Marcus Stoinis,3,0,28,0,9.33,5,3,1,1,0,Kings XI Punjab
2,ipl-2016-968923,kings-xi-punjab-vs-sunrisers-hyderabad-46th-match-980991,Glenn Maxwell,1,0,11,0,11.00,2,2,0,0,0,Kings XI Punjab
2,ipl-2016-968923,kings-xi-punjab-vs-sunrisers-hyderabad-46th-match-980991,Axar Patel,4,0,26,1,6.50,10,1,1,0,0,Kings XI Punjab
