innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2016-968923,kolkata-knight-riders-vs-delhi-daredevils-2nd-match-980903,Mayank Agarwal,c Hogg b Russell,9,11,22,1,0,81.81,Delhi Daredevils
1,ipl-2016-968923,kolkata-knight-riders-vs-delhi-daredevils-2nd-match-980903,Quinton de Kock,c Pathan b Russell,17,10,10,1,1,170.00,Delhi Daredevils
1,ipl-2016-968923,kolkata-knight-riders-vs-delhi-daredevils-2nd-match-980903,Shreyas Iyer,lbw b Russell,0,3,2,0,0,0.00,Delhi Daredevils
1,ipl-2016-968923,kolkata-knight-riders-vs-delhi-daredevils-2nd-match-980903,Karun Nair,c Pandey b Hastings,3,8,13,0,0,37.50,Delhi Daredevils
1,ipl-2016-968923,kolkata-knight-riders-vs-delhi-daredevils-2nd-match-980903,Sanju Samson,c Uthappa b Hogg,15,13,41,2,0,115.38,Delhi Daredevils
1,ipl-2016-968923,kolkata-knight-riders-vs-delhi-daredevils-2nd-match-980903,Pawan Negi,st Uthappa b Hogg,11,19,21,0,1,57.89,Delhi Daredevils
1,ipl-2016-968923,kolkata-knight-riders-vs-delhi-daredevils-2nd-match-980903,Carlos Brathwaite,lbw b Chawla,6,4,3,0,1,150.00,Delhi Daredevils
1,ipl-2016-968923,kolkata-knight-riders-vs-delhi-daredevils-2nd-match-980903,Chris Morris, b Chawla,11,9,7,2,0,122.22,Delhi Daredevils
1,ipl-2016-968923,kolkata-knight-riders-vs-delhi-daredevils-2nd-match-980903,Nathan Coulter-Nile,not out ,7,11,22,1,0,63.63,Delhi Daredevils
1,ipl-2016-968923,kolkata-knight-riders-vs-delhi-daredevils-2nd-match-980903,Amit Mishra,c Gambhir b Hogg,3,9,8,0,0,33.33,Delhi Daredevils
1,ipl-2016-968923,kolkata-knight-riders-vs-delhi-daredevils-2nd-match-980903,Zaheer Khan (c),c Pandey b Hastings,4,9,10,1,0,44.44,Delhi Daredevils
2,ipl-2016-968923,kolkata-knight-riders-vs-delhi-daredevils-2nd-match-980903,Robin Uthappa,c Morris b Mishra,35,33,45,7,0,106.06,Kolkata Knight Riders
2,ipl-2016-968923,kolkata-knight-riders-vs-delhi-daredevils-2nd-match-980903,Gautam Gambhir (c),not out ,38,41,69,5,0,92.68,Kolkata Knight Riders
2,ipl-2016-968923,kolkata-knight-riders-vs-delhi-daredevils-2nd-match-980903,Manish Pandey,not out ,15,12,23,3,0,125.00,Kolkata Knight Riders
