innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2016-968923,delhi-daredevils-vs-mumbai-indians-17th-match-980933,Tim Southee,3,0,21,0,7.00,6,2,0,3,0,Mumbai Indians
1,ipl-2016-968923,delhi-daredevils-vs-mumbai-indians-17th-match-980933,Mitchell McClenaghan,4,0,31,2,7.75,13,2,2,3,0,Mumbai Indians
1,ipl-2016-968923,delhi-daredevils-vs-mumbai-indians-17th-match-980933,Jasprit Bumrah,4,0,42,0,10.50,5,4,1,1,1,Mumbai Indians
1,ipl-2016-968923,delhi-daredevils-vs-mumbai-indians-17th-match-980933,Krunal Pandya,4,0,25,0,6.25,3,1,0,1,0,Mumbai Indians
1,ipl-2016-968923,delhi-daredevils-vs-mumbai-indians-17th-match-980933,Hardik Pandya,1,0,7,1,7.00,2,1,0,0,0,Mumbai Indians
1,ipl-2016-968923,delhi-daredevils-vs-mumbai-indians-17th-match-980933,Harbhajan Singh,3,0,24,1,8.00,6,2,1,0,0,Mumbai Indians
1,ipl-2016-968923,delhi-daredevils-vs-mumbai-indians-17th-match-980933,Kieron Pollard,1,0,11,0,11.00,1,0,1,0,0,Mumbai Indians
2,ipl-2016-968923,delhi-daredevils-vs-mumbai-indians-17th-match-980933,Zaheer Khan,4,0,30,1,7.50,10,3,1,1,0,Delhi Daredevils
2,ipl-2016-968923,delhi-daredevils-vs-mumbai-indians-17th-match-980933,Mohammed Shami,3,0,24,0,8.00,9,5,0,0,0,Delhi Daredevils
2,ipl-2016-968923,delhi-daredevils-vs-mumbai-indians-17th-match-980933,Pawan Negi,1,0,19,0,19.00,0,4,0,0,0,Delhi Daredevils
2,ipl-2016-968923,delhi-daredevils-vs-mumbai-indians-17th-match-980933,Chris Morris,4,0,27,1,6.75,7,1,1,1,0,Delhi Daredevils
2,ipl-2016-968923,delhi-daredevils-vs-mumbai-indians-17th-match-980933,Amit Mishra,4,0,24,2,6.00,8,0,1,0,0,Delhi Daredevils
2,ipl-2016-968923,delhi-daredevils-vs-mumbai-indians-17th-match-980933,Imran Tahir,4,0,29,0,7.25,7,2,1,0,0,Delhi Daredevils
