innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2016-968923,delhi-daredevils-vs-gujarat-lions-23rd-match-980945,Zaheer Khan,4,0,48,0,12.00,6,5,2,0,0,Delhi Daredevils
1,ipl-2016-968923,delhi-daredevils-vs-gujarat-lions-23rd-match-980945,Shahbaz Nadeem,4,0,32,0,8.00,8,2,2,0,0,Delhi Daredevils
1,ipl-2016-968923,delhi-daredevils-vs-gujarat-lions-23rd-match-980945,Chris Morris,4,0,35,2,8.75,7,3,1,1,0,Delhi Daredevils
1,ipl-2016-968923,delhi-daredevils-vs-gujarat-lions-23rd-match-980945,Amit Mishra,3,0,27,0,9.00,5,3,1,0,0,Delhi Daredevils
1,ipl-2016-968923,delhi-daredevils-vs-gujarat-lions-23rd-match-980945,Imran Tahir,4,0,24,3,6.00,9,1,1,0,0,Delhi Daredevils
1,ipl-2016-968923,delhi-daredevils-vs-gujarat-lions-23rd-match-980945,Jean-Paul Duminy,1,0,4,1,4.00,2,0,0,0,0,Delhi Daredevils
2,ipl-2016-968923,delhi-daredevils-vs-gujarat-lions-23rd-match-980945,Praveen Kumar,4,0,13,0,3.25,13,0,0,0,0,Gujarat Lions
2,ipl-2016-968923,delhi-daredevils-vs-gujarat-lions-23rd-match-980945,Dhawal Kulkarni,4,1,19,3,4.75,14,3,0,0,0,Gujarat Lions
2,ipl-2016-968923,delhi-daredevils-vs-gujarat-lions-23rd-match-980945,Dwayne Bravo,4,0,40,1,10.00,7,4,1,1,0,Gujarat Lions
2,ipl-2016-968923,delhi-daredevils-vs-gujarat-lions-23rd-match-980945,Suresh Raina,2,0,17,0,8.50,2,2,0,0,0,Gujarat Lions
2,ipl-2016-968923,delhi-daredevils-vs-gujarat-lions-23rd-match-980945,Dwayne Smith,2,0,26,0,13.00,1,0,3,0,0,Gujarat Lions
2,ipl-2016-968923,delhi-daredevils-vs-gujarat-lions-23rd-match-980945,James Faulkner,2,0,23,1,11.50,3,1,2,0,0,Gujarat Lions
2,ipl-2016-968923,delhi-daredevils-vs-gujarat-lions-23rd-match-980945,Ravindra Jadeja,1,0,14,0,14.00,0,1,1,0,0,Gujarat Lions
2,ipl-2016-968923,delhi-daredevils-vs-gujarat-lions-23rd-match-980945,Pravin Tambe,1,0,17,0,17.00,1,0,2,0,0,Gujarat Lions
