innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2016-968923,gujarat-lions-vs-sunrisers-hyderabad-15th-match-980929,Bhuvneshwar Kumar,4,0,29,4,7.25,11,4,0,2,0,Sunrisers Hyderabad
1,ipl-2016-968923,gujarat-lions-vs-sunrisers-hyderabad-15th-match-980929,Barinder Sran,4,0,36,1,9.00,5,3,1,0,0,Sunrisers Hyderabad
1,ipl-2016-968923,gujarat-lions-vs-sunrisers-hyderabad-15th-match-980929,Mustafizur Rahman,4,0,19,1,4.75,10,1,0,0,0,Sunrisers Hyderabad
1,ipl-2016-968923,gujarat-lions-vs-sunrisers-hyderabad-15th-match-980929,Deepak Hooda,3,0,22,1,7.33,3,2,0,0,0,Sunrisers Hyderabad
1,ipl-2016-968923,gujarat-lions-vs-sunrisers-hyderabad-15th-match-980929,Moises Henriques,3,0,17,0,5.66,4,0,0,1,0,Sunrisers Hyderabad
1,ipl-2016-968923,gujarat-lions-vs-sunrisers-hyderabad-15th-match-980929,Bipul Sharma,2,0,10,1,5.00,5,1,0,0,0,Sunrisers Hyderabad
2,ipl-2016-968923,gujarat-lions-vs-sunrisers-hyderabad-15th-match-980929,Dale Steyn,2,0,17,0,8.50,5,2,0,1,0,Gujarat Lions
2,ipl-2016-968923,gujarat-lions-vs-sunrisers-hyderabad-15th-match-980929,Praveen Kumar,2,0,31,0,15.50,2,3,0,2,0,Gujarat Lions
2,ipl-2016-968923,gujarat-lions-vs-sunrisers-hyderabad-15th-match-980929,Dwayne Bravo,3,0,26,0,8.66,5,4,0,0,0,Gujarat Lions
2,ipl-2016-968923,gujarat-lions-vs-sunrisers-hyderabad-15th-match-980929,Suresh Raina,2,0,16,0,8.00,3,2,0,1,0,Gujarat Lions
2,ipl-2016-968923,gujarat-lions-vs-sunrisers-hyderabad-15th-match-980929,Pravin Tambe,2,0,17,0,8.50,1,1,0,1,0,Gujarat Lions
2,ipl-2016-968923,gujarat-lions-vs-sunrisers-hyderabad-15th-match-980929,Ravindra Jadeja,2.5,0,20,0,7.05,5,1,0,0,0,Gujarat Lions
2,ipl-2016-968923,gujarat-lions-vs-sunrisers-hyderabad-15th-match-980929,Dhawal Kulkarni,1,0,9,0,9.00,1,1,0,0,0,Gujarat Lions
