innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2016-968923,mumbai-indians-vs-delhi-daredevils-47th-match-980993,Rohit Sharma (c),c Pant b Mishra,31,21,31,1,3,147.61,Mumbai Indians
1,ipl-2016-968923,mumbai-indians-vs-delhi-daredevils-47th-match-980993,Martin Guptill,c Nair b Khan,48,42,75,2,3,114.28,Mumbai Indians
1,ipl-2016-968923,mumbai-indians-vs-delhi-daredevils-47th-match-980993,Krunal Pandya, b Morris,86,37,57,7,6,232.43,Mumbai Indians
1,ipl-2016-968923,mumbai-indians-vs-delhi-daredevils-47th-match-980993,Kieron Pollard,c de Kock b Morris,3,6,16,0,0,50.00,Mumbai Indians
1,ipl-2016-968923,mumbai-indians-vs-delhi-daredevils-47th-match-980993,Jos Buttler,not out ,18,9,12,2,1,200.00,Mumbai Indians
1,ipl-2016-968923,mumbai-indians-vs-delhi-daredevils-47th-match-980993,Ambati Rayudu,not out ,13,5,9,1,1,260.00,Mumbai Indians
2,ipl-2016-968923,mumbai-indians-vs-delhi-daredevils-47th-match-980993,Mayank Agarwal, b Vinay Kumar,8,5,6,0,1,160.00,Delhi Daredevils
2,ipl-2016-968923,mumbai-indians-vs-delhi-daredevils-47th-match-980993,Quinton de Kock,c Buttler b Pandya,40,28,45,4,2,142.85,Delhi Daredevils
2,ipl-2016-968923,mumbai-indians-vs-delhi-daredevils-47th-match-980993,Karun Nair,c Bumrah b Harbhajan Singh,8,8,15,1,0,100.00,Delhi Daredevils
2,ipl-2016-968923,mumbai-indians-vs-delhi-daredevils-47th-match-980993,Sanju Samson,run out (Harbhajan Singh/Pandya),6,11,15,0,0,54.54,Delhi Daredevils
2,ipl-2016-968923,mumbai-indians-vs-delhi-daredevils-47th-match-980993,Rishabh Pant, b Bumrah,23,17,25,2,1,135.29,Delhi Daredevils
2,ipl-2016-968923,mumbai-indians-vs-delhi-daredevils-47th-match-980993,Jean-Paul Duminy,c Buttler b Bumrah,9,9,15,1,0,100.00,Delhi Daredevils
2,ipl-2016-968923,mumbai-indians-vs-delhi-daredevils-47th-match-980993,Chris Morris,run out (Rayudu/Buttler),20,16,21,2,1,125.00,Delhi Daredevils
2,ipl-2016-968923,mumbai-indians-vs-delhi-daredevils-47th-match-980993,Amit Mishra, b Bumrah,1,5,12,0,0,20.00,Delhi Daredevils
2,ipl-2016-968923,mumbai-indians-vs-delhi-daredevils-47th-match-980993,Shahbaz Nadeem,not out ,1,5,17,0,0,20.00,Delhi Daredevils
2,ipl-2016-968923,mumbai-indians-vs-delhi-daredevils-47th-match-980993,Imran Tahir,run out (Vinay Kumar),5,7,6,1,0,71.42,Delhi Daredevils
2,ipl-2016-968923,mumbai-indians-vs-delhi-daredevils-47th-match-980993,Zaheer Khan (c), b Pandya,2,4,4,0,0,50.00,Delhi Daredevils
