innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-qualifier-1-981013,Aaron Finch,c Gayle b Iqbal Abdulla,4,6,7,1,0,66.66,Gujarat Lions
1,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-qualifier-1-981013,Brendon McCullum,c de Villiers b Iqbal Abdulla,1,4,5,0,0,25.00,Gujarat Lions
1,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-qualifier-1-981013,Suresh Raina (c),c Aravind b Watson,1,9,11,0,0,11.11,Gujarat Lions
1,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-qualifier-1-981013,Dinesh Karthik, b Jordan,26,30,50,2,0,86.66,Gujarat Lions
1,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-qualifier-1-981013,Dwayne Smith,c Kohli b Chahal,73,41,57,5,6,178.04,Gujarat Lions
1,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-qualifier-1-981013,Ravindra Jadeja,c Gayle b Watson,3,7,12,0,0,42.85,Gujarat Lions
1,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-qualifier-1-981013,Dwayne Bravo, b Watson,8,6,19,1,0,133.33,Gujarat Lions
1,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-qualifier-1-981013,Eklavya Dwivedi,c Kohli b Watson,19,9,12,1,2,211.11,Gujarat Lions
1,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-qualifier-1-981013,Praveen Kumar, b Jordan,1,2,8,0,0,50.00,Gujarat Lions
1,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-qualifier-1-981013,Dhawal Kulkarni,run out (Sachin Baby/Rahul),10,4,8,2,0,250.00,Gujarat Lions
1,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-qualifier-1-981013,Shadab Jakati,not out ,1,2,2,0,0,50.00,Gujarat Lions
2,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-qualifier-1-981013,Chris Gayle, b Kulkarni,9,12,15,2,0,75.00,Royal Challengers Bangalore
2,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-qualifier-1-981013,Virat Kohli (c), b Kulkarni,0,2,6,0,0,0.00,Royal Challengers Bangalore
2,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-qualifier-1-981013,AB de Villiers,not out ,79,47,80,5,5,168.08,Royal Challengers Bangalore
2,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-qualifier-1-981013,KL Rahul,c Smith b Kulkarni,0,1,1,0,0,0.00,Royal Challengers Bangalore
2,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-qualifier-1-981013,Shane Watson,c Smith b Jadeja,1,6,5,0,0,16.66,Royal Challengers Bangalore
2,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-qualifier-1-981013,Sachin Baby,c Jakati b Kulkarni,0,3,2,0,0,0.00,Royal Challengers Bangalore
2,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-qualifier-1-981013,Stuart Binny,lbw b Jadeja,21,15,18,2,1,140.00,Royal Challengers Bangalore
2,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-qualifier-1-981013,Iqbal Abdulla,not out ,33,25,41,3,1,132.00,Royal Challengers Bangalore
