innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2016-968923,mumbai-indians-vs-kings-xi-punjab-43rd-match-980985,Sandeep Sharma,4,0,11,2,2.75,16,1,0,0,0,Kings XI Punjab
1,ipl-2016-968923,mumbai-indians-vs-kings-xi-punjab-43rd-match-980985,Mohit Sharma,4,0,26,2,6.50,15,2,2,1,0,Kings XI Punjab
1,ipl-2016-968923,mumbai-indians-vs-kings-xi-punjab-43rd-match-980985,Axar Patel,4,0,30,1,7.50,9,1,2,0,0,Kings XI Punjab
1,ipl-2016-968923,mumbai-indians-vs-kings-xi-punjab-43rd-match-980985,Marcus Stoinis,4,0,15,4,3.75,13,1,0,0,0,Kings XI Punjab
1,ipl-2016-968923,mumbai-indians-vs-kings-xi-punjab-43rd-match-980985,KC Cariappa,4,0,36,0,9.00,11,0,4,1,0,Kings XI Punjab
2,ipl-2016-968923,mumbai-indians-vs-kings-xi-punjab-43rd-match-980985,Tim Southee,4,0,22,1,5.50,13,3,0,1,0,Mumbai Indians
2,ipl-2016-968923,mumbai-indians-vs-kings-xi-punjab-43rd-match-980985,Mitchell McClenaghan,3,0,24,2,8.00,9,4,0,2,0,Mumbai Indians
2,ipl-2016-968923,mumbai-indians-vs-kings-xi-punjab-43rd-match-980985,Krunal Pandya,4,0,32,0,8.00,8,3,1,0,0,Mumbai Indians
2,ipl-2016-968923,mumbai-indians-vs-kings-xi-punjab-43rd-match-980985,Jasprit Bumrah,2,0,13,0,6.50,3,1,0,1,0,Mumbai Indians
2,ipl-2016-968923,mumbai-indians-vs-kings-xi-punjab-43rd-match-980985,Harbhajan Singh,4,0,29,0,7.25,8,1,1,0,0,Mumbai Indians
