innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-44th-match-980987,Chris Gayle, b Kulkarni,6,13,17,1,0,46.15,Royal Challengers Bangalore
1,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-44th-match-980987,Virat Kohli (c),c Bravo b Kumar,109,55,94,5,8,198.18,Royal Challengers Bangalore
1,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-44th-match-980987,AB de Villiers,not out ,129,52,78,10,12,248.07,Royal Challengers Bangalore
1,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-44th-match-980987,Shane Watson,c Karthik b Kumar,0,1,1,0,0,0.00,Royal Challengers Bangalore
2,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-44th-match-980987,Dwayne Smith, b Aravind,7,6,8,1,0,116.66,Gujarat Lions
2,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-44th-match-980987,Brendon McCullum (c),c de Villiers b Chahal,11,13,23,2,0,84.61,Gujarat Lions
2,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-44th-match-980987,Ravindra Jadeja,c & b Jordan,21,19,27,2,1,110.52,Gujarat Lions
2,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-44th-match-980987,Dinesh Karthik,c de Villiers b Jordan,2,4,10,0,0,50.00,Gujarat Lions
2,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-44th-match-980987,Aaron Finch,c Aravind b Sachin Baby,37,38,49,3,1,97.36,Gujarat Lions
2,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-44th-match-980987,Dwayne Bravo,lbw b Chahal,1,2,2,0,0,50.00,Gujarat Lions
2,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-44th-match-980987,Akshdeep Nath, b Chahal,3,6,15,0,0,50.00,Gujarat Lions
2,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-44th-match-980987,Praveen Kumar, b Jordan,1,4,2,0,0,25.00,Gujarat Lions
2,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-44th-match-980987,Dhawal Kulkarni, b Jordan,2,3,4,0,0,66.66,Gujarat Lions
2,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-44th-match-980987,Pravin Tambe,not out ,7,19,22,1,0,36.84,Gujarat Lions
2,ipl-2016-968923,royal-challengers-bangalore-vs-gujarat-lions-44th-match-980987,Shivil Kaushik,c Aravind b Sachin Baby,0,1,1,0,0,0.00,Gujarat Lions
