innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,ipl-2016-968923,gujarat-lions-vs-rising-pune-supergiants-6th-match-980911,Praveen Kumar,2,0,12,0,6.00,6,2,0,0,0,Gujarat Lions
1,ipl-2016-968923,gujarat-lions-vs-rising-pune-supergiants-6th-match-980911,Shadab Jakati,4,0,40,0,10.00,5,5,1,0,0,Gujarat Lions
1,ipl-2016-968923,gujarat-lions-vs-rising-pune-supergiants-6th-match-980911,Pravin Tambe,4,0,33,2,8.25,7,3,1,0,0,Gujarat Lions
1,ipl-2016-968923,gujarat-lions-vs-rising-pune-supergiants-6th-match-980911,Dwayne Bravo,4,0,43,1,10.75,6,2,3,0,0,Gujarat Lions
1,ipl-2016-968923,gujarat-lions-vs-rising-pune-supergiants-6th-match-980911,Ravindra Jadeja,4,0,18,2,4.50,14,0,1,0,0,Gujarat Lions
1,ipl-2016-968923,gujarat-lions-vs-rising-pune-supergiants-6th-match-980911,James Faulkner,2,0,15,0,7.50,3,1,0,0,0,Gujarat Lions
2,ipl-2016-968923,gujarat-lions-vs-rising-pune-supergiants-6th-match-980911,RP Singh,2,0,21,0,10.50,5,1,2,1,0,Rising Pune Supergiants
2,ipl-2016-968923,gujarat-lions-vs-rising-pune-supergiants-6th-match-980911,Ishant Sharma,4,0,39,1,9.75,7,7,0,0,0,Rising Pune Supergiants
2,ipl-2016-968923,gujarat-lions-vs-rising-pune-supergiants-6th-match-980911,Ravichandran Ashwin,4,0,26,0,6.50,13,1,1,1,0,Rising Pune Supergiants
2,ipl-2016-968923,gujarat-lions-vs-rising-pune-supergiants-6th-match-980911,Murugan Ashwin,4,0,31,2,7.75,10,4,0,2,0,Rising Pune Supergiants
2,ipl-2016-968923,gujarat-lions-vs-rising-pune-supergiants-6th-match-980911,Rajat Bhatia,3,0,30,0,10.00,6,0,3,0,1,Rising Pune Supergiants
2,ipl-2016-968923,gujarat-lions-vs-rising-pune-supergiants-6th-match-980911,Mitchell Marsh,1,0,10,0,10.00,0,1,0,0,0,Rising Pune Supergiants
