innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Mayank Agarwal (c),c Uthappa b Mukesh Choudhary,4,2,4,1,0,200.00,Punjab Kings
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Shikhar Dhawan,c Jadeja b Bravo,33,24,59,4,1,137.50,Punjab Kings
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Bhanuka Rajapaksa,run out (Jordan/Dhoni),9,5,8,0,1,180.00,Punjab Kings
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Liam Livingstone,c Rayudu b Jadeja,60,32,52,5,5,187.50,Punjab Kings
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Jitesh Sharma,c Uthappa b Pretorius,26,17,23,0,3,152.94,Punjab Kings
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,M Shahrukh Khan,c Pretorius b Jordan,6,11,25,0,0,54.54,Punjab Kings
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Odean Smith,c Bravo b Jordan,3,7,17,0,0,42.85,Punjab Kings
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Kagiso Rabada,not out ,12,12,23,1,0,100.00,Punjab Kings
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Rahul Chahar,c Bravo b Pretorius,12,8,10,1,1,150.00,Punjab Kings
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Vaibhav Arora,not out ,1,2,4,0,0,50.00,Punjab Kings
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Robin Uthappa,c Agarwal b Arora,13,10,12,2,0,130.00,Chennai Super Kings
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Ruturaj Gaikwad,c Dhawan b Rabada,1,4,10,0,0,25.00,Chennai Super Kings
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Moeen Ali, b Arora,0,2,14,0,0,0.00,Chennai Super Kings
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Ambati Rayudu,c Sharma b Smith,13,21,27,2,0,61.90,Chennai Super Kings
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Ravindra Jadeja (c), b Arshdeep Singh,0,3,5,0,0,0.00,Chennai Super Kings
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Shivam Dube,c Arshdeep Singh b Livingstone,57,30,46,6,3,190.00,Chennai Super Kings
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,MS Dhoni,c Sharma b Chahar,23,28,51,1,1,82.14,Chennai Super Kings
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Dwayne Bravo,c & b Livingstone,0,1,2,0,0,0.00,Chennai Super Kings
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Dwaine Pretorius,c Arshdeep Singh b Chahar,8,4,5,0,1,200.00,Chennai Super Kings
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Chris Jordan,c Livingstone b Chahar,5,5,14,0,0,100.00,Chennai Super Kings
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Mukesh Choudhary,not out ,2,2,4,0,0,100.00,Chennai Super Kings
