innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2022-1298423,punjab-kings-vs-lucknow-super-giants-42nd-match-1304088,Arshdeep Singh,4,0,23,0,5.75,8,2,0,0,0,Punjab Kings
1,indian-premier-league-2022-1298423,punjab-kings-vs-lucknow-super-giants-42nd-match-1304088,Sandeep Sharma,4,0,18,1,4.50,14,2,0,2,0,Punjab Kings
1,indian-premier-league-2022-1298423,punjab-kings-vs-lucknow-super-giants-42nd-match-1304088,Kagiso Rabada,4,0,38,4,9.50,12,1,4,1,0,Punjab Kings
1,indian-premier-league-2022-1298423,punjab-kings-vs-lucknow-super-giants-42nd-match-1304088,Rishi Dhawan,2,0,13,0,6.50,6,0,1,0,0,Punjab Kings
1,indian-premier-league-2022-1298423,punjab-kings-vs-lucknow-super-giants-42nd-match-1304088,Liam Livingstone,2,0,23,0,11.50,1,1,1,1,0,Punjab Kings
1,indian-premier-league-2022-1298423,punjab-kings-vs-lucknow-super-giants-42nd-match-1304088,Rahul Chahar,4,0,30,2,7.50,10,2,2,0,0,Punjab Kings
2,indian-premier-league-2022-1298423,punjab-kings-vs-lucknow-super-giants-42nd-match-1304088,Mohsin Khan,4,1,24,3,6.00,14,2,1,2,0,Lucknow Super Giants
2,indian-premier-league-2022-1298423,punjab-kings-vs-lucknow-super-giants-42nd-match-1304088,Dushmantha Chameera,4,0,17,2,4.25,17,1,1,2,0,Lucknow Super Giants
2,indian-premier-league-2022-1298423,punjab-kings-vs-lucknow-super-giants-42nd-match-1304088,Jason Holder,1,0,8,0,8.00,1,1,0,0,0,Lucknow Super Giants
2,indian-premier-league-2022-1298423,punjab-kings-vs-lucknow-super-giants-42nd-match-1304088,Avesh Khan,3,0,26,0,8.66,10,4,1,1,0,Lucknow Super Giants
2,indian-premier-league-2022-1298423,punjab-kings-vs-lucknow-super-giants-42nd-match-1304088,Ravi Bishnoi,4,0,41,1,10.25,10,4,2,2,1,Lucknow Super Giants
2,indian-premier-league-2022-1298423,punjab-kings-vs-lucknow-super-giants-42nd-match-1304088,Krunal Pandya,4,1,11,2,2.75,15,0,0,1,0,Lucknow Super Giants
