innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2022-1298423,lucknow-super-giants-vs-kolkata-knight-riders-53rd-match-1304099,Tim Southee,4,0,28,1,7.00,12,3,1,0,0,Kolkata Knight Riders
1,indian-premier-league-2022-1298423,lucknow-super-giants-vs-kolkata-knight-riders-53rd-match-1304099,Shivam Mavi,4,0,50,1,12.50,10,3,5,1,0,Kolkata Knight Riders
1,indian-premier-league-2022-1298423,lucknow-super-giants-vs-kolkata-knight-riders-53rd-match-1304099,Sunil Narine,4,0,20,1,5.00,12,0,1,0,0,Kolkata Knight Riders
1,indian-premier-league-2022-1298423,lucknow-super-giants-vs-kolkata-knight-riders-53rd-match-1304099,Anukul Roy,3,0,27,0,9.00,4,2,1,0,0,Kolkata Knight Riders
1,indian-premier-league-2022-1298423,lucknow-super-giants-vs-kolkata-knight-riders-53rd-match-1304099,Harshit Rana,2,0,27,0,13.50,4,3,2,0,0,Kolkata Knight Riders
1,indian-premier-league-2022-1298423,lucknow-super-giants-vs-kolkata-knight-riders-53rd-match-1304099,Andre Russell,3,0,22,2,7.33,2,0,0,1,0,Kolkata Knight Riders
2,indian-premier-league-2022-1298423,lucknow-super-giants-vs-kolkata-knight-riders-53rd-match-1304099,Mohsin Khan,3,1,6,1,2.00,15,1,0,0,0,Lucknow Super Giants
2,indian-premier-league-2022-1298423,lucknow-super-giants-vs-kolkata-knight-riders-53rd-match-1304099,Dushmantha Chameera,3,0,14,1,4.66,11,2,0,0,0,Lucknow Super Giants
2,indian-premier-league-2022-1298423,lucknow-super-giants-vs-kolkata-knight-riders-53rd-match-1304099,Avesh Khan,3,1,19,3,6.33,11,1,1,2,0,Lucknow Super Giants
2,indian-premier-league-2022-1298423,lucknow-super-giants-vs-kolkata-knight-riders-53rd-match-1304099,Jason Holder,2.3,0,31,3,12.40,4,1,3,0,0,Lucknow Super Giants
2,indian-premier-league-2022-1298423,lucknow-super-giants-vs-kolkata-knight-riders-53rd-match-1304099,Ravi Bishnoi,3,0,30,1,10.00,8,3,2,0,0,Lucknow Super Giants
