innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2022-1298423,punjab-kings-vs-royal-challengers-bangalore-3rd-match-1304049,Faf du Plessis (c),c Shahrukh Khan b Arshdeep Singh,88,57,82,3,7,154.38,Royal Challengers Bangalore
1,indian-premier-league-2022-1298423,punjab-kings-vs-royal-challengers-bangalore-3rd-match-1304049,Anuj Rawat, b Chahar,21,20,37,2,1,105.00,Royal Challengers Bangalore
1,indian-premier-league-2022-1298423,punjab-kings-vs-royal-challengers-bangalore-3rd-match-1304049,Virat Kohli,not out ,41,29,60,1,2,141.37,Royal Challengers Bangalore
1,indian-premier-league-2022-1298423,punjab-kings-vs-royal-challengers-bangalore-3rd-match-1304049,Dinesh Karthik,not out ,32,14,16,3,3,228.57,Royal Challengers Bangalore
2,indian-premier-league-2022-1298423,punjab-kings-vs-royal-challengers-bangalore-3rd-match-1304049,Mayank Agarwal (c),c Shahbaz Ahmed b de Silva,32,24,42,2,2,133.33,Punjab Kings
2,indian-premier-league-2022-1298423,punjab-kings-vs-royal-challengers-bangalore-3rd-match-1304049,Shikhar Dhawan,c Anuj Rawat b Patel,43,29,63,5,1,148.27,Punjab Kings
2,indian-premier-league-2022-1298423,punjab-kings-vs-royal-challengers-bangalore-3rd-match-1304049,Bhanuka Rajapaksa,c Shahbaz Ahmed b Mohammed Siraj,43,22,34,2,4,195.45,Punjab Kings
2,indian-premier-league-2022-1298423,punjab-kings-vs-royal-challengers-bangalore-3rd-match-1304049,Liam Livingstone,c Anuj Rawat b Akash Deep,19,10,26,0,2,190.00,Punjab Kings
2,indian-premier-league-2022-1298423,punjab-kings-vs-royal-challengers-bangalore-3rd-match-1304049,Raj Bawa,lbw b Mohammed Siraj,0,1,3,0,0,0.00,Punjab Kings
2,indian-premier-league-2022-1298423,punjab-kings-vs-royal-challengers-bangalore-3rd-match-1304049,M Shahrukh Khan,not out ,24,20,37,1,2,120.00,Punjab Kings
2,indian-premier-league-2022-1298423,punjab-kings-vs-royal-challengers-bangalore-3rd-match-1304049,Odean Smith,not out ,25,8,24,1,3,312.50,Punjab Kings
