innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2022-1298423,gujarat-titans-vs-rajasthan-royals-qualifier-1-1312197,Yashasvi Jaiswal,c Saha b Yash Dayal,3,8,11,0,0,37.50,Rajasthan Royals
1,indian-premier-league-2022-1298423,gujarat-titans-vs-rajasthan-royals-qualifier-1-1312197,Jos Buttler,run out (Joseph/Saha),89,56,109,12,2,158.92,Rajasthan Royals
1,indian-premier-league-2022-1298423,gujarat-titans-vs-rajasthan-royals-qualifier-1-1312197,Sanju Samson (c)†,c Joseph b Sai Kishore,47,26,40,5,3,180.76,Rajasthan Royals
1,indian-premier-league-2022-1298423,gujarat-titans-vs-rajasthan-royals-qualifier-1-1312197,Devdutt Padikkal, b Pandya,28,20,23,2,2,140.00,Rajasthan Royals
1,indian-premier-league-2022-1298423,gujarat-titans-vs-rajasthan-royals-qualifier-1-1312197,Shimron Hetmyer,c Tewatia b Mohammed Shami,4,7,25,0,0,57.14,Rajasthan Royals
1,indian-premier-league-2022-1298423,gujarat-titans-vs-rajasthan-royals-qualifier-1-1312197,Riyan Parag,run out (Saha/Yash Dayal),4,3,9,0,0,133.33,Rajasthan Royals
1,indian-premier-league-2022-1298423,gujarat-titans-vs-rajasthan-royals-qualifier-1-1312197,Ravichandran Ashwin,not out ,2,1,4,0,0,200.00,Rajasthan Royals
1,indian-premier-league-2022-1298423,gujarat-titans-vs-rajasthan-royals-qualifier-1-1312197,Trent Boult,not out ,0,0,1,0,0,-,Rajasthan Royals
2,indian-premier-league-2022-1298423,gujarat-titans-vs-rajasthan-royals-qualifier-1-1312197,Wriddhiman Saha,c Samson b Boult,0,2,3,0,0,0.00,Gujarat Titans
2,indian-premier-league-2022-1298423,gujarat-titans-vs-rajasthan-royals-qualifier-1-1312197,Shubman Gill,run out (Padikkal/Hetmyer),35,21,42,5,1,166.66,Gujarat Titans
2,indian-premier-league-2022-1298423,gujarat-titans-vs-rajasthan-royals-qualifier-1-1312197,Matthew Wade,c Buttler b McCoy,35,30,49,6,0,116.66,Gujarat Titans
2,indian-premier-league-2022-1298423,gujarat-titans-vs-rajasthan-royals-qualifier-1-1312197,Hardik Pandya (c),not out ,40,27,66,5,0,148.14,Gujarat Titans
2,indian-premier-league-2022-1298423,gujarat-titans-vs-rajasthan-royals-qualifier-1-1312197,David Miller,not out ,68,38,56,3,5,178.94,Gujarat Titans
