innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2022-1298423,rajasthan-royals-vs-royal-challengers-bangalore-qualifier-2-1312199,Virat Kohli,c Samson b Prasidh Krishna,7,8,11,0,1,87.50,Royal Challengers Bangalore
1,indian-premier-league-2022-1298423,rajasthan-royals-vs-royal-challengers-bangalore-qualifier-2-1312199,Faf du Plessis (c),c Ashwin b McCoy,25,27,50,3,0,92.59,Royal Challengers Bangalore
1,indian-premier-league-2022-1298423,rajasthan-royals-vs-royal-challengers-bangalore-qualifier-2-1312199,Rajat Patidar,c Buttler b Ashwin,58,42,65,4,3,138.09,Royal Challengers Bangalore
1,indian-premier-league-2022-1298423,rajasthan-royals-vs-royal-challengers-bangalore-qualifier-2-1312199,Glenn Maxwell,c McCoy b Boult,24,13,18,1,2,184.61,Royal Challengers Bangalore
1,indian-premier-league-2022-1298423,rajasthan-royals-vs-royal-challengers-bangalore-qualifier-2-1312199,Mahipal Lomror,c Ashwin b McCoy,8,10,21,0,0,80.00,Royal Challengers Bangalore
1,indian-premier-league-2022-1298423,rajasthan-royals-vs-royal-challengers-bangalore-qualifier-2-1312199,Dinesh Karthik,c Parag b Prasidh Krishna,6,7,17,0,0,85.71,Royal Challengers Bangalore
1,indian-premier-league-2022-1298423,rajasthan-royals-vs-royal-challengers-bangalore-qualifier-2-1312199,Shahbaz Ahmed,not out ,12,8,16,1,1,150.00,Royal Challengers Bangalore
1,indian-premier-league-2022-1298423,rajasthan-royals-vs-royal-challengers-bangalore-qualifier-2-1312199,Wanindu Hasaranga, b Prasidh Krishna,0,1,2,0,0,0.00,Royal Challengers Bangalore
1,indian-premier-league-2022-1298423,rajasthan-royals-vs-royal-challengers-bangalore-qualifier-2-1312199,Harshal Patel, b McCoy,1,2,7,0,0,50.00,Royal Challengers Bangalore
1,indian-premier-league-2022-1298423,rajasthan-royals-vs-royal-challengers-bangalore-qualifier-2-1312199,Josh Hazlewood,not out ,1,2,4,0,0,50.00,Royal Challengers Bangalore
2,indian-premier-league-2022-1298423,rajasthan-royals-vs-royal-challengers-bangalore-qualifier-2-1312199,Yashasvi Jaiswal,c Kohli b Hazlewood,21,13,25,1,2,161.53,Rajasthan Royals
2,indian-premier-league-2022-1298423,rajasthan-royals-vs-royal-challengers-bangalore-qualifier-2-1312199,Jos Buttler,not out ,106,60,86,10,6,176.66,Rajasthan Royals
2,indian-premier-league-2022-1298423,rajasthan-royals-vs-royal-challengers-bangalore-qualifier-2-1312199,Sanju Samson (c)†,st Karthik b de Silva,23,21,29,1,2,109.52,Rajasthan Royals
2,indian-premier-league-2022-1298423,rajasthan-royals-vs-royal-challengers-bangalore-qualifier-2-1312199,Devdutt Padikkal,c Karthik b Hazlewood,9,12,26,0,0,75.00,Rajasthan Royals
2,indian-premier-league-2022-1298423,rajasthan-royals-vs-royal-challengers-bangalore-qualifier-2-1312199,Shimron Hetmyer,not out ,2,3,8,0,0,66.66,Rajasthan Royals
