innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2022-1298423,punjab-kings-vs-rajasthan-royals-52nd-match-1304098,Trent Boult,4,1,36,0,9.00,10,5,1,1,0,Rajasthan Royals
1,indian-premier-league-2022-1298423,punjab-kings-vs-rajasthan-royals-52nd-match-1304098,Prasidh Krishna,4,0,48,1,12.00,6,7,1,2,1,Rajasthan Royals
1,indian-premier-league-2022-1298423,punjab-kings-vs-rajasthan-royals-52nd-match-1304098,Kuldeep Sen,4,0,42,0,10.50,9,5,2,2,0,Rajasthan Royals
1,indian-premier-league-2022-1298423,punjab-kings-vs-rajasthan-royals-52nd-match-1304098,Ravichandran Ashwin,4,0,32,1,8.00,8,3,1,1,0,Rajasthan Royals
1,indian-premier-league-2022-1298423,punjab-kings-vs-rajasthan-royals-52nd-match-1304098,Yuzvendra Chahal,4,0,28,3,7.00,10,0,2,4,0,Rajasthan Royals
2,indian-premier-league-2022-1298423,punjab-kings-vs-rajasthan-royals-52nd-match-1304098,Sandeep Sharma,4,0,41,0,10.25,10,7,1,1,0,Punjab Kings
2,indian-premier-league-2022-1298423,punjab-kings-vs-rajasthan-royals-52nd-match-1304098,Kagiso Rabada,4,0,50,1,12.50,7,7,2,1,0,Punjab Kings
2,indian-premier-league-2022-1298423,punjab-kings-vs-rajasthan-royals-52nd-match-1304098,Arshdeep Singh,4,0,29,2,7.25,8,4,0,1,0,Punjab Kings
2,indian-premier-league-2022-1298423,punjab-kings-vs-rajasthan-royals-52nd-match-1304098,Rishi Dhawan,3,0,25,1,8.33,5,4,0,0,0,Punjab Kings
2,indian-premier-league-2022-1298423,punjab-kings-vs-rajasthan-royals-52nd-match-1304098,Rahul Chahar,3.4,0,39,0,10.63,5,2,2,2,0,Punjab Kings
2,indian-premier-league-2022-1298423,punjab-kings-vs-rajasthan-royals-52nd-match-1304098,Liam Livingstone,1,0,6,0,6.00,1,0,0,1,0,Punjab Kings
