innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Ruturaj Gaikwad,c Ishan Kishan b Sams,7,6,26,1,0,116.66,Chennai Super Kings
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Devon Conway,lbw b Sams,0,1,4,0,0,0.00,Chennai Super Kings
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Moeen Ali,c Shokeen b Sams,0,2,3,0,0,0.00,Chennai Super Kings
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Robin Uthappa,lbw b Bumrah,1,6,9,0,0,16.66,Chennai Super Kings
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Ambati Rayudu,c Ishan Kishan b Meredith,10,14,22,2,0,71.42,Chennai Super Kings
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,MS Dhoni (c)†,not out ,36,33,65,4,2,109.09,Chennai Super Kings
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Shivam Dube,c Ishan Kishan b Meredith,10,9,12,1,0,111.11,Chennai Super Kings
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Dwayne Bravo,c Tilak Varma b Kartikeya,12,15,24,0,1,80.00,Chennai Super Kings
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Simarjeet Singh,lbw b Kartikeya,2,3,5,0,0,66.66,Chennai Super Kings
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Maheesh Theekshana,c Sharma b Ramandeep Singh,0,3,5,0,0,0.00,Chennai Super Kings
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Mukesh Choudhary,run out (Ishan Kishan),4,4,15,1,0,100.00,Chennai Super Kings
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Ishan Kishan,c Dhoni b Mukesh Choudhary,6,5,6,1,0,120.00,Mumbai Indians
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Rohit Sharma (c),c Dhoni b Simarjeet Singh,18,14,21,4,0,128.57,Mumbai Indians
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Daniel Sams,lbw b Mukesh Choudhary,1,6,23,0,0,16.66,Mumbai Indians
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Tilak Varma,not out ,34,32,59,4,0,106.25,Mumbai Indians
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Tristan Stubbs,lbw b Mukesh Choudhary,0,2,3,0,0,0.00,Mumbai Indians
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Hrithik Shokeen, b Ali,18,23,39,2,0,78.26,Mumbai Indians
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Tim David,not out ,16,7,11,0,2,228.57,Mumbai Indians
