innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2022-1298423,gujarat-titans-vs-sunrisers-hyderabad-40th-match-1304086,Abhishek Sharma, b Joseph,65,42,79,6,3,154.76,Sunrisers Hyderabad
1,indian-premier-league-2022-1298423,gujarat-titans-vs-sunrisers-hyderabad-40th-match-1304086,Kane Williamson (c), b Mohammed Shami,5,8,16,1,0,62.50,Sunrisers Hyderabad
1,indian-premier-league-2022-1298423,gujarat-titans-vs-sunrisers-hyderabad-40th-match-1304086,Rahul Tripathi,lbw b Mohammed Shami,16,10,14,2,1,160.00,Sunrisers Hyderabad
1,indian-premier-league-2022-1298423,gujarat-titans-vs-sunrisers-hyderabad-40th-match-1304086,Aiden Markram,c Miller b Yash Dayal,56,40,63,2,3,140.00,Sunrisers Hyderabad
1,indian-premier-league-2022-1298423,gujarat-titans-vs-sunrisers-hyderabad-40th-match-1304086,Nicholas Pooran,c Shubman Gill b Mohammed Shami,3,5,7,0,0,60.00,Sunrisers Hyderabad
1,indian-premier-league-2022-1298423,gujarat-titans-vs-sunrisers-hyderabad-40th-match-1304086,Washington Sundar,run out (Joseph),3,4,12,0,0,75.00,Sunrisers Hyderabad
1,indian-premier-league-2022-1298423,gujarat-titans-vs-sunrisers-hyderabad-40th-match-1304086,Shashank Singh,not out ,25,6,14,1,3,416.66,Sunrisers Hyderabad
1,indian-premier-league-2022-1298423,gujarat-titans-vs-sunrisers-hyderabad-40th-match-1304086,Marco Jansen,not out ,8,5,10,0,1,160.00,Sunrisers Hyderabad
2,indian-premier-league-2022-1298423,gujarat-titans-vs-sunrisers-hyderabad-40th-match-1304086,Wriddhiman Saha, b Umran Malik,68,38,65,11,1,178.94,Gujarat Titans
2,indian-premier-league-2022-1298423,gujarat-titans-vs-sunrisers-hyderabad-40th-match-1304086,Shubman Gill, b Umran Malik,22,24,37,1,1,91.66,Gujarat Titans
2,indian-premier-league-2022-1298423,gujarat-titans-vs-sunrisers-hyderabad-40th-match-1304086,Hardik Pandya (c),c Jansen b Umran Malik,10,6,10,2,0,166.66,Gujarat Titans
2,indian-premier-league-2022-1298423,gujarat-titans-vs-sunrisers-hyderabad-40th-match-1304086,David Miller, b Umran Malik,17,19,36,1,0,89.47,Gujarat Titans
2,indian-premier-league-2022-1298423,gujarat-titans-vs-sunrisers-hyderabad-40th-match-1304086,Rahul Tewatia,not out ,40,21,41,4,2,190.47,Gujarat Titans
2,indian-premier-league-2022-1298423,gujarat-titans-vs-sunrisers-hyderabad-40th-match-1304086,Abhinav Manohar, b Umran Malik,0,1,4,0,0,0.00,Gujarat Titans
2,indian-premier-league-2022-1298423,gujarat-titans-vs-sunrisers-hyderabad-40th-match-1304086,Rashid Khan,not out ,31,11,24,0,4,281.81,Gujarat Titans
