innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Mukesh Choudhary,4,0,52,1,13.00,11,5,4,3,0,Chennai Super Kings
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Chris Jordan,4,0,23,2,5.75,12,0,1,1,0,Chennai Super Kings
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Dwayne Bravo,3,0,32,1,10.66,8,3,2,2,0,Chennai Super Kings
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Ravindra Jadeja,4,0,34,1,8.50,10,2,2,3,0,Chennai Super Kings
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Dwaine Pretorius,4,0,30,2,7.50,11,2,1,4,0,Chennai Super Kings
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Moeen Ali,1,0,8,0,8.00,3,0,1,0,0,Chennai Super Kings
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Vaibhav Arora,4,0,21,2,5.25,14,3,0,1,0,Punjab Kings
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Kagiso Rabada,3,0,28,1,9.33,11,2,2,0,2,Punjab Kings
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Arshdeep Singh,2,0,13,1,6.50,5,2,0,0,0,Punjab Kings
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Odean Smith,2,0,14,1,7.00,6,1,1,0,0,Punjab Kings
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Rahul Chahar,4,0,25,3,6.25,9,1,1,0,0,Punjab Kings
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-punjab-kings-11th-match-1304057,Liam Livingstone,3,0,25,2,8.33,7,2,1,1,0,Punjab Kings
