innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2022-1298423,mumbai-indians-vs-chennai-super-kings-33rd-match-1304079,Mukesh Choudhary,3,0,19,3,6.33,12,3,0,1,0,Chennai Super Kings
1,indian-premier-league-2022-1298423,mumbai-indians-vs-chennai-super-kings-33rd-match-1304079,Mitchell Santner,3,0,16,1,5.33,9,2,0,0,0,Chennai Super Kings
1,indian-premier-league-2022-1298423,mumbai-indians-vs-chennai-super-kings-33rd-match-1304079,Maheesh Theekshana,4,0,35,1,8.75,4,1,2,0,0,Chennai Super Kings
1,indian-premier-league-2022-1298423,mumbai-indians-vs-chennai-super-kings-33rd-match-1304079,Ravindra Jadeja,4,0,30,0,7.50,8,2,1,0,0,Chennai Super Kings
1,indian-premier-league-2022-1298423,mumbai-indians-vs-chennai-super-kings-33rd-match-1304079,Dwaine Pretorius,2,0,17,0,8.50,4,0,1,0,0,Chennai Super Kings
1,indian-premier-league-2022-1298423,mumbai-indians-vs-chennai-super-kings-33rd-match-1304079,Dwayne Bravo,4,0,36,2,9.00,9,4,1,2,0,Chennai Super Kings
2,indian-premier-league-2022-1298423,mumbai-indians-vs-chennai-super-kings-33rd-match-1304079,Daniel Sams,4,0,30,4,7.50,12,2,2,1,0,Mumbai Indians
2,indian-premier-league-2022-1298423,mumbai-indians-vs-chennai-super-kings-33rd-match-1304079,Jasprit Bumrah,4,0,29,0,7.25,9,2,1,2,0,Mumbai Indians
2,indian-premier-league-2022-1298423,mumbai-indians-vs-chennai-super-kings-33rd-match-1304079,Riley Meredith,4,0,25,1,6.25,14,2,1,2,0,Mumbai Indians
2,indian-premier-league-2022-1298423,mumbai-indians-vs-chennai-super-kings-33rd-match-1304079,Jaydev Unadkat,4,0,48,2,12.00,5,4,3,1,0,Mumbai Indians
2,indian-premier-league-2022-1298423,mumbai-indians-vs-chennai-super-kings-33rd-match-1304079,Hrithik Shokeen,4,0,23,0,5.75,11,1,1,1,0,Mumbai Indians
