innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2022-1298423,kolkata-knight-riders-vs-mumbai-indians-14th-match-1304060,Umesh Yadav,4,0,25,1,6.25,12,2,1,0,0,Kolkata Knight Riders
1,indian-premier-league-2022-1298423,kolkata-knight-riders-vs-mumbai-indians-14th-match-1304060,Rasikh Salam,3,0,18,0,6.00,6,2,0,0,0,Kolkata Knight Riders
1,indian-premier-league-2022-1298423,kolkata-knight-riders-vs-mumbai-indians-14th-match-1304060,Pat Cummins,4,0,49,2,12.25,9,2,5,1,0,Kolkata Knight Riders
1,indian-premier-league-2022-1298423,kolkata-knight-riders-vs-mumbai-indians-14th-match-1304060,Sunil Narine,4,0,26,0,6.50,8,1,1,0,0,Kolkata Knight Riders
1,indian-premier-league-2022-1298423,kolkata-knight-riders-vs-mumbai-indians-14th-match-1304060,Varun Chakravarthy,4,0,32,1,8.00,8,2,2,0,0,Kolkata Knight Riders
1,indian-premier-league-2022-1298423,kolkata-knight-riders-vs-mumbai-indians-14th-match-1304060,Andre Russell,1,0,9,0,9.00,3,2,0,0,0,Kolkata Knight Riders
2,indian-premier-league-2022-1298423,kolkata-knight-riders-vs-mumbai-indians-14th-match-1304060,Basil Thampi,3,0,15,0,5.00,11,1,1,0,0,Mumbai Indians
2,indian-premier-league-2022-1298423,kolkata-knight-riders-vs-mumbai-indians-14th-match-1304060,Daniel Sams,3,0,50,1,16.66,4,4,4,0,1,Mumbai Indians
2,indian-premier-league-2022-1298423,kolkata-knight-riders-vs-mumbai-indians-14th-match-1304060,Jasprit Bumrah,3,0,26,0,8.66,7,3,1,0,0,Mumbai Indians
2,indian-premier-league-2022-1298423,kolkata-knight-riders-vs-mumbai-indians-14th-match-1304060,Tymal Mills,3,0,38,2,12.66,5,4,2,0,0,Mumbai Indians
2,indian-premier-league-2022-1298423,kolkata-knight-riders-vs-mumbai-indians-14th-match-1304060,Tilak Varma,1,0,6,0,6.00,3,1,0,0,0,Mumbai Indians
2,indian-premier-league-2022-1298423,kolkata-knight-riders-vs-mumbai-indians-14th-match-1304060,Murugan Ashwin,3,0,25,2,8.33,8,0,3,0,0,Mumbai Indians
