innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2022-1298423,lucknow-super-giants-vs-chennai-super-kings-7th-match-1304053,Robin Uthappa,lbw b Ravi Bishnoi,50,27,41,8,1,185.18,Chennai Super Kings
1,indian-premier-league-2022-1298423,lucknow-super-giants-vs-chennai-super-kings-7th-match-1304053,Ruturaj Gaikwad,run out (Ravi Bishnoi),1,4,16,0,0,25.00,Chennai Super Kings
1,indian-premier-league-2022-1298423,lucknow-super-giants-vs-chennai-super-kings-7th-match-1304053,Moeen Ali, b Avesh Khan,35,22,38,4,2,159.09,Chennai Super Kings
1,indian-premier-league-2022-1298423,lucknow-super-giants-vs-chennai-super-kings-7th-match-1304053,Shivam Dube,c Lewis b Avesh Khan,49,30,56,5,2,163.33,Chennai Super Kings
1,indian-premier-league-2022-1298423,lucknow-super-giants-vs-chennai-super-kings-7th-match-1304053,Ambati Rayudu, b Ravi Bishnoi,27,20,32,2,2,135.00,Chennai Super Kings
1,indian-premier-league-2022-1298423,lucknow-super-giants-vs-chennai-super-kings-7th-match-1304053,Ravindra Jadeja (c),c Pandey b Tye,17,9,19,3,0,188.88,Chennai Super Kings
1,indian-premier-league-2022-1298423,lucknow-super-giants-vs-chennai-super-kings-7th-match-1304053,MS Dhoni,not out ,16,6,12,2,1,266.66,Chennai Super Kings
1,indian-premier-league-2022-1298423,lucknow-super-giants-vs-chennai-super-kings-7th-match-1304053,Dwaine Pretorius,lbw b Tye,0,1,3,0,0,0.00,Chennai Super Kings
1,indian-premier-league-2022-1298423,lucknow-super-giants-vs-chennai-super-kings-7th-match-1304053,Dwayne Bravo,not out ,1,1,3,0,0,100.00,Chennai Super Kings
2,indian-premier-league-2022-1298423,lucknow-super-giants-vs-chennai-super-kings-7th-match-1304053,KL Rahul (c),c Rayudu b Pretorius,40,26,57,2,3,153.84,Lucknow Super Giants
2,indian-premier-league-2022-1298423,lucknow-super-giants-vs-chennai-super-kings-7th-match-1304053,Quinton de Kock,c Dhoni b Pretorius,61,45,82,9,0,135.55,Lucknow Super Giants
2,indian-premier-league-2022-1298423,lucknow-super-giants-vs-chennai-super-kings-7th-match-1304053,Manish Pandey,c Bravo b Deshpande,5,6,8,0,0,83.33,Lucknow Super Giants
2,indian-premier-league-2022-1298423,lucknow-super-giants-vs-chennai-super-kings-7th-match-1304053,Evin Lewis,not out ,55,23,52,6,3,239.13,Lucknow Super Giants
2,indian-premier-league-2022-1298423,lucknow-super-giants-vs-chennai-super-kings-7th-match-1304053,Deepak Hooda,c Jadeja b Bravo,13,8,17,1,1,162.50,Lucknow Super Giants
2,indian-premier-league-2022-1298423,lucknow-super-giants-vs-chennai-super-kings-7th-match-1304053,Ayush Badoni,not out ,19,9,18,0,2,211.11,Lucknow Super Giants
