innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2022-1298423,delhi-capitals-vs-lucknow-super-giants-45th-match-1304091,Mustafizur Rahman,4,0,37,0,9.25,6,3,1,2,0,Delhi Capitals
1,indian-premier-league-2022-1298423,delhi-capitals-vs-lucknow-super-giants-45th-match-1304091,Chetan Sakariya,4,0,44,0,11.00,4,2,3,2,0,Delhi Capitals
1,indian-premier-league-2022-1298423,delhi-capitals-vs-lucknow-super-giants-45th-match-1304091,Axar Patel,4,0,25,0,6.25,9,1,1,2,0,Delhi Capitals
1,indian-premier-league-2022-1298423,delhi-capitals-vs-lucknow-super-giants-45th-match-1304091,Lalit Yadav,1,0,16,0,16.00,1,2,1,0,0,Delhi Capitals
1,indian-premier-league-2022-1298423,delhi-capitals-vs-lucknow-super-giants-45th-match-1304091,Shardul Thakur,4,0,40,3,10.00,7,3,1,6,0,Delhi Capitals
1,indian-premier-league-2022-1298423,delhi-capitals-vs-lucknow-super-giants-45th-match-1304091,Kuldeep Yadav,3,0,29,0,9.66,3,3,1,0,0,Delhi Capitals
2,indian-premier-league-2022-1298423,delhi-capitals-vs-lucknow-super-giants-45th-match-1304091,Mohsin Khan,4,0,16,4,4.00,15,1,0,1,0,Lucknow Super Giants
2,indian-premier-league-2022-1298423,delhi-capitals-vs-lucknow-super-giants-45th-match-1304091,Dushmantha Chameera,4,0,44,1,11.00,6,5,2,0,0,Lucknow Super Giants
2,indian-premier-league-2022-1298423,delhi-capitals-vs-lucknow-super-giants-45th-match-1304091,Krunal Pandya,1,0,19,0,19.00,1,3,1,0,0,Lucknow Super Giants
2,indian-premier-league-2022-1298423,delhi-capitals-vs-lucknow-super-giants-45th-match-1304091,Jason Holder,4,0,45,0,11.25,6,4,2,1,0,Lucknow Super Giants
2,indian-premier-league-2022-1298423,delhi-capitals-vs-lucknow-super-giants-45th-match-1304091,Ravi Bishnoi,4,0,28,1,7.00,10,2,1,0,0,Lucknow Super Giants
2,indian-premier-league-2022-1298423,delhi-capitals-vs-lucknow-super-giants-45th-match-1304091,Krishnappa Gowtham,2,0,23,1,11.50,3,1,2,0,0,Lucknow Super Giants
2,indian-premier-league-2022-1298423,delhi-capitals-vs-lucknow-super-giants-45th-match-1304091,Marcus Stoinis,1,0,14,0,14.00,3,0,2,1,0,Lucknow Super Giants
