innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2022-1298423,mumbai-indians-vs-sunrisers-hyderabad-65th-match-1304111,Daniel Sams,4,0,39,1,9.75,8,4,2,0,0,Mumbai Indians
1,indian-premier-league-2022-1298423,mumbai-indians-vs-sunrisers-hyderabad-65th-match-1304111,Riley Meredith,4,0,44,1,11.00,6,1,3,2,0,Mumbai Indians
1,indian-premier-league-2022-1298423,mumbai-indians-vs-sunrisers-hyderabad-65th-match-1304111,Sanjay Yadav,2,0,23,0,11.50,6,3,1,2,0,Mumbai Indians
1,indian-premier-league-2022-1298423,mumbai-indians-vs-sunrisers-hyderabad-65th-match-1304111,Jasprit Bumrah,4,0,32,1,8.00,11,4,1,0,0,Mumbai Indians
1,indian-premier-league-2022-1298423,mumbai-indians-vs-sunrisers-hyderabad-65th-match-1304111,Mayank Markande,3,0,31,0,10.33,2,3,1,0,0,Mumbai Indians
1,indian-premier-league-2022-1298423,mumbai-indians-vs-sunrisers-hyderabad-65th-match-1304111,Ramandeep Singh,3,0,20,3,6.66,5,2,0,1,0,Mumbai Indians
2,indian-premier-league-2022-1298423,mumbai-indians-vs-sunrisers-hyderabad-65th-match-1304111,Fazalhaq Farooqi,4,0,31,0,7.75,11,2,1,3,0,Sunrisers Hyderabad
2,indian-premier-league-2022-1298423,mumbai-indians-vs-sunrisers-hyderabad-65th-match-1304111,Bhuvneshwar Kumar,4,1,26,1,6.50,12,1,2,0,0,Sunrisers Hyderabad
2,indian-premier-league-2022-1298423,mumbai-indians-vs-sunrisers-hyderabad-65th-match-1304111,Washington Sundar,4,0,36,1,9.00,4,3,1,0,0,Sunrisers Hyderabad
2,indian-premier-league-2022-1298423,mumbai-indians-vs-sunrisers-hyderabad-65th-match-1304111,T Natarajan,4,0,60,0,15.00,4,4,5,2,0,Sunrisers Hyderabad
2,indian-premier-league-2022-1298423,mumbai-indians-vs-sunrisers-hyderabad-65th-match-1304111,Umran Malik,3,0,23,3,7.66,12,2,1,3,2,Sunrisers Hyderabad
2,indian-premier-league-2022-1298423,mumbai-indians-vs-sunrisers-hyderabad-65th-match-1304111,Abhishek Sharma,1,0,10,0,10.00,1,0,1,0,0,Sunrisers Hyderabad
