innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2022-1298423,delhi-capitals-vs-punjab-kings-32nd-match-1304078,Shardul Thakur,2,0,20,0,10.00,5,4,0,0,0,Delhi Capitals
1,indian-premier-league-2022-1298423,delhi-capitals-vs-punjab-kings-32nd-match-1304078,Khaleel Ahmed,4,0,21,2,5.25,13,2,0,1,0,Delhi Capitals
1,indian-premier-league-2022-1298423,delhi-capitals-vs-punjab-kings-32nd-match-1304078,Lalit Yadav,2,0,11,2,5.50,8,2,0,0,0,Delhi Capitals
1,indian-premier-league-2022-1298423,delhi-capitals-vs-punjab-kings-32nd-match-1304078,Mustafizur Rahman,4,0,28,1,7.00,14,4,1,0,0,Delhi Capitals
1,indian-premier-league-2022-1298423,delhi-capitals-vs-punjab-kings-32nd-match-1304078,Axar Patel,4,0,10,2,2.50,14,0,0,0,0,Delhi Capitals
1,indian-premier-league-2022-1298423,delhi-capitals-vs-punjab-kings-32nd-match-1304078,Kuldeep Yadav,4,0,24,2,6.00,9,3,0,0,0,Delhi Capitals
2,indian-premier-league-2022-1298423,delhi-capitals-vs-punjab-kings-32nd-match-1304078,Vaibhav Arora,2,0,31,0,15.50,2,5,1,0,0,Punjab Kings
2,indian-premier-league-2022-1298423,delhi-capitals-vs-punjab-kings-32nd-match-1304078,Kagiso Rabada,3,0,35,0,11.66,5,5,1,1,0,Punjab Kings
2,indian-premier-league-2022-1298423,delhi-capitals-vs-punjab-kings-32nd-match-1304078,Arshdeep Singh,1,0,17,0,17.00,1,3,0,3,0,Punjab Kings
2,indian-premier-league-2022-1298423,delhi-capitals-vs-punjab-kings-32nd-match-1304078,Nathan Ellis,2,0,15,0,7.50,5,2,0,2,0,Punjab Kings
2,indian-premier-league-2022-1298423,delhi-capitals-vs-punjab-kings-32nd-match-1304078,Rahul Chahar,2.3,0,21,1,8.40,4,3,0,0,0,Punjab Kings
