innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2022-1298423,rajasthan-royals-vs-kolkata-knight-riders-30th-match-1304076,Jos Buttler,c Varun b Cummins,103,61,93,9,5,168.85,Rajasthan Royals
1,indian-premier-league-2022-1298423,rajasthan-royals-vs-kolkata-knight-riders-30th-match-1304076,Devdutt Padikkal, b Narine,24,18,52,3,1,133.33,Rajasthan Royals
1,indian-premier-league-2022-1298423,rajasthan-royals-vs-kolkata-knight-riders-30th-match-1304076,Sanju Samson (c)†,c Shivam Mavi b Russell,38,19,30,3,2,200.00,Rajasthan Royals
1,indian-premier-league-2022-1298423,rajasthan-royals-vs-kolkata-knight-riders-30th-match-1304076,Shimron Hetmyer,not out ,26,13,31,2,2,200.00,Rajasthan Royals
1,indian-premier-league-2022-1298423,rajasthan-royals-vs-kolkata-knight-riders-30th-match-1304076,Riyan Parag,c Shivam Mavi b Narine,5,3,5,1,0,166.66,Rajasthan Royals
1,indian-premier-league-2022-1298423,rajasthan-royals-vs-kolkata-knight-riders-30th-match-1304076,Karun Nair,c Cummins b Shivam Mavi,3,5,10,0,0,60.00,Rajasthan Royals
1,indian-premier-league-2022-1298423,rajasthan-royals-vs-kolkata-knight-riders-30th-match-1304076,Ravichandran Ashwin,not out ,2,2,7,0,0,100.00,Rajasthan Royals
2,indian-premier-league-2022-1298423,rajasthan-royals-vs-kolkata-knight-riders-30th-match-1304076,Aaron Finch,c Nair b Prasidh Krishna,58,28,49,9,2,207.14,Kolkata Knight Riders
2,indian-premier-league-2022-1298423,rajasthan-royals-vs-kolkata-knight-riders-30th-match-1304076,Sunil Narine,run out (Hetmyer),0,0,3,0,0,-,Kolkata Knight Riders
2,indian-premier-league-2022-1298423,rajasthan-royals-vs-kolkata-knight-riders-30th-match-1304076,Shreyas Iyer (c),lbw b Chahal,85,51,90,7,4,166.66,Kolkata Knight Riders
2,indian-premier-league-2022-1298423,rajasthan-royals-vs-kolkata-knight-riders-30th-match-1304076,Nitish Rana,c Buttler b Chahal,18,11,19,1,1,163.63,Kolkata Knight Riders
2,indian-premier-league-2022-1298423,rajasthan-royals-vs-kolkata-knight-riders-30th-match-1304076,Andre Russell, b Ashwin,0,1,4,0,0,0.00,Kolkata Knight Riders
2,indian-premier-league-2022-1298423,rajasthan-royals-vs-kolkata-knight-riders-30th-match-1304076,Venkatesh Iyer,st Samson b Chahal,6,7,18,0,0,85.71,Kolkata Knight Riders
2,indian-premier-league-2022-1298423,rajasthan-royals-vs-kolkata-knight-riders-30th-match-1304076,Sheldon Jackson,c Prasidh Krishna b McCoy,8,8,25,0,0,100.00,Kolkata Knight Riders
2,indian-premier-league-2022-1298423,rajasthan-royals-vs-kolkata-knight-riders-30th-match-1304076,Shivam Mavi,c Parag b Chahal,0,1,2,0,0,0.00,Kolkata Knight Riders
2,indian-premier-league-2022-1298423,rajasthan-royals-vs-kolkata-knight-riders-30th-match-1304076,Pat Cummins,c Samson b Chahal,0,1,2,0,0,0.00,Kolkata Knight Riders
2,indian-premier-league-2022-1298423,rajasthan-royals-vs-kolkata-knight-riders-30th-match-1304076,Umesh Yadav, b McCoy,21,9,18,1,2,233.33,Kolkata Knight Riders
2,indian-premier-league-2022-1298423,rajasthan-royals-vs-kolkata-knight-riders-30th-match-1304076,Varun Chakravarthy,not out ,1,1,1,0,0,100.00,Kolkata Knight Riders
