innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2022-1298423,delhi-capitals-vs-mumbai-indians-2nd-match-1304048,Rohit Sharma (c),c Powell b Kuldeep Yadav,41,32,42,4,2,128.12,Mumbai Indians
1,indian-premier-league-2022-1298423,delhi-capitals-vs-mumbai-indians-2nd-match-1304048,Ishan Kishan,not out ,81,48,99,11,2,168.75,Mumbai Indians
1,indian-premier-league-2022-1298423,delhi-capitals-vs-mumbai-indians-2nd-match-1304048,Anmolpreet Singh,c Lalit Yadav b Kuldeep Yadav,8,9,10,0,0,88.88,Mumbai Indians
1,indian-premier-league-2022-1298423,delhi-capitals-vs-mumbai-indians-2nd-match-1304048,Tilak Varma,c Shaw b Ahmed,22,15,18,3,0,146.66,Mumbai Indians
1,indian-premier-league-2022-1298423,delhi-capitals-vs-mumbai-indians-2nd-match-1304048,Kieron Pollard,c Seifert b Kuldeep Yadav,3,6,8,0,0,50.00,Mumbai Indians
1,indian-premier-league-2022-1298423,delhi-capitals-vs-mumbai-indians-2nd-match-1304048,Tim David,c Mandeep Singh b Ahmed,12,8,17,0,1,150.00,Mumbai Indians
1,indian-premier-league-2022-1298423,delhi-capitals-vs-mumbai-indians-2nd-match-1304048,Daniel Sams,not out ,7,2,6,0,1,350.00,Mumbai Indians
2,indian-premier-league-2022-1298423,delhi-capitals-vs-mumbai-indians-2nd-match-1304048,Prithvi Shaw,c Ishan Kishan b Basil Thampi,38,24,53,4,2,158.33,Delhi Capitals
2,indian-premier-league-2022-1298423,delhi-capitals-vs-mumbai-indians-2nd-match-1304048,Tim Seifert, b Ashwin,21,14,19,4,0,150.00,Delhi Capitals
2,indian-premier-league-2022-1298423,delhi-capitals-vs-mumbai-indians-2nd-match-1304048,Mandeep Singh,c Tilak Varma b Ashwin,0,2,3,0,0,0.00,Delhi Capitals
2,indian-premier-league-2022-1298423,delhi-capitals-vs-mumbai-indians-2nd-match-1304048,Rishabh Pant (c)†,c David b Mills,1,2,5,0,0,50.00,Delhi Capitals
2,indian-premier-league-2022-1298423,delhi-capitals-vs-mumbai-indians-2nd-match-1304048,Lalit Yadav,not out ,48,38,77,4,2,126.31,Delhi Capitals
2,indian-premier-league-2022-1298423,delhi-capitals-vs-mumbai-indians-2nd-match-1304048,Rovman Powell,c Sams b Basil Thampi,0,2,3,0,0,0.00,Delhi Capitals
2,indian-premier-league-2022-1298423,delhi-capitals-vs-mumbai-indians-2nd-match-1304048,Shardul Thakur,c Sharma b Basil Thampi,22,11,19,4,0,200.00,Delhi Capitals
2,indian-premier-league-2022-1298423,delhi-capitals-vs-mumbai-indians-2nd-match-1304048,Axar Patel,not out ,38,17,31,2,3,223.52,Delhi Capitals
