innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2022-1298423,sunrisers-hyderabad-vs-royal-challengers-bangalore-54th-match-1304100,Jagadeesha Suchith,4,0,30,2,7.50,12,1,2,2,0,Sunrisers Hyderabad
1,indian-premier-league-2022-1298423,sunrisers-hyderabad-vs-royal-challengers-bangalore-54th-match-1304100,Bhuvneshwar Kumar,4,0,34,0,8.50,7,2,2,0,0,Sunrisers Hyderabad
1,indian-premier-league-2022-1298423,sunrisers-hyderabad-vs-royal-challengers-bangalore-54th-match-1304100,Fazalhaq Farooqi,4,0,47,0,11.75,6,4,3,0,0,Sunrisers Hyderabad
1,indian-premier-league-2022-1298423,sunrisers-hyderabad-vs-royal-challengers-bangalore-54th-match-1304100,Kartik Tyagi,4,0,42,1,10.50,10,4,2,3,1,Sunrisers Hyderabad
1,indian-premier-league-2022-1298423,sunrisers-hyderabad-vs-royal-challengers-bangalore-54th-match-1304100,Umran Malik,2,0,25,0,12.50,4,4,1,0,0,Sunrisers Hyderabad
1,indian-premier-league-2022-1298423,sunrisers-hyderabad-vs-royal-challengers-bangalore-54th-match-1304100,Abhishek Sharma,2,0,13,0,6.50,2,1,0,0,0,Sunrisers Hyderabad
2,indian-premier-league-2022-1298423,sunrisers-hyderabad-vs-royal-challengers-bangalore-54th-match-1304100,Glenn Maxwell,2,0,13,1,6.50,7,1,1,0,0,Royal Challengers Bangalore
2,indian-premier-league-2022-1298423,sunrisers-hyderabad-vs-royal-challengers-bangalore-54th-match-1304100,Josh Hazlewood,4,0,17,2,4.25,13,2,0,0,0,Royal Challengers Bangalore
2,indian-premier-league-2022-1298423,sunrisers-hyderabad-vs-royal-challengers-bangalore-54th-match-1304100,Shahbaz Ahmed,2,0,20,0,10.00,3,3,0,2,0,Royal Challengers Bangalore
2,indian-premier-league-2022-1298423,sunrisers-hyderabad-vs-royal-challengers-bangalore-54th-match-1304100,Mohammed Siraj,3,0,27,0,9.00,7,1,2,1,0,Royal Challengers Bangalore
2,indian-premier-league-2022-1298423,sunrisers-hyderabad-vs-royal-challengers-bangalore-54th-match-1304100,Mahipal Lomror,1,0,7,0,7.00,2,1,0,0,0,Royal Challengers Bangalore
2,indian-premier-league-2022-1298423,sunrisers-hyderabad-vs-royal-challengers-bangalore-54th-match-1304100,Harshal Patel,3.2,0,20,1,6.00,9,1,1,1,0,Royal Challengers Bangalore
2,indian-premier-league-2022-1298423,sunrisers-hyderabad-vs-royal-challengers-bangalore-54th-match-1304100,Wanindu Hasaranga,4,1,18,5,4.50,14,1,1,0,0,Royal Challengers Bangalore
