innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2022-1298423,punjab-kings-vs-rajasthan-royals-52nd-match-1304098,Jonny Bairstow,lbw b Chahal,56,40,76,8,1,140.00,Punjab Kings
1,indian-premier-league-2022-1298423,punjab-kings-vs-rajasthan-royals-52nd-match-1304098,Shikhar Dhawan,c Buttler b Ashwin,12,16,27,2,0,75.00,Punjab Kings
1,indian-premier-league-2022-1298423,punjab-kings-vs-rajasthan-royals-52nd-match-1304098,Bhanuka Rajapaksa, b Chahal,27,18,28,2,2,150.00,Punjab Kings
1,indian-premier-league-2022-1298423,punjab-kings-vs-rajasthan-royals-52nd-match-1304098,Mayank Agarwal (c),c Buttler b Chahal,15,13,19,2,0,115.38,Punjab Kings
1,indian-premier-league-2022-1298423,punjab-kings-vs-rajasthan-royals-52nd-match-1304098,Jitesh Sharma,not out ,38,18,36,4,2,211.11,Punjab Kings
1,indian-premier-league-2022-1298423,punjab-kings-vs-rajasthan-royals-52nd-match-1304098,Liam Livingstone, b Prasidh Krishna,22,14,24,1,2,157.14,Punjab Kings
1,indian-premier-league-2022-1298423,punjab-kings-vs-rajasthan-royals-52nd-match-1304098,Rishi Dhawan,not out ,5,2,8,1,0,250.00,Punjab Kings
2,indian-premier-league-2022-1298423,punjab-kings-vs-rajasthan-royals-52nd-match-1304098,Yashasvi Jaiswal,c Livingstone b Arshdeep Singh,68,41,73,9,2,165.85,Rajasthan Royals
2,indian-premier-league-2022-1298423,punjab-kings-vs-rajasthan-royals-52nd-match-1304098,Jos Buttler,c Rajapaksa b Rabada,30,16,19,5,1,187.50,Rajasthan Royals
2,indian-premier-league-2022-1298423,punjab-kings-vs-rajasthan-royals-52nd-match-1304098,Sanju Samson (c)†,c S Dhawan b R Dhawan,23,12,22,4,0,191.66,Rajasthan Royals
2,indian-premier-league-2022-1298423,punjab-kings-vs-rajasthan-royals-52nd-match-1304098,Devdutt Padikkal,c Agarwal b Arshdeep Singh,31,32,61,3,0,96.87,Rajasthan Royals
2,indian-premier-league-2022-1298423,punjab-kings-vs-rajasthan-royals-52nd-match-1304098,Shimron Hetmyer,not out ,31,16,34,3,2,193.75,Rajasthan Royals
2,indian-premier-league-2022-1298423,punjab-kings-vs-rajasthan-royals-52nd-match-1304098,Riyan Parag,not out ,0,1,6,0,0,0.00,Rajasthan Royals
