innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,indian-premier-league-2022-1298423,delhi-capitals-vs-rajasthan-royals-34th-match-1304080,Jos Buttler,c Warner b Mustafizur Rahman,116,65,103,9,9,178.46,Rajasthan Royals
1,indian-premier-league-2022-1298423,delhi-capitals-vs-rajasthan-royals-34th-match-1304080,Devdutt Padikkal,lbw b Ahmed,54,35,77,7,2,154.28,Rajasthan Royals
1,indian-premier-league-2022-1298423,delhi-capitals-vs-rajasthan-royals-34th-match-1304080,Sanju Samson (c)†,not out ,46,19,34,5,3,242.10,Rajasthan Royals
1,indian-premier-league-2022-1298423,delhi-capitals-vs-rajasthan-royals-34th-match-1304080,Shimron Hetmyer,not out ,1,1,7,0,0,100.00,Rajasthan Royals
2,indian-premier-league-2022-1298423,delhi-capitals-vs-rajasthan-royals-34th-match-1304080,Prithvi Shaw,c Boult b Ashwin,37,27,51,5,1,137.03,Delhi Capitals
2,indian-premier-league-2022-1298423,delhi-capitals-vs-rajasthan-royals-34th-match-1304080,David Warner,c Samson b Prasidh Krishna,28,14,23,5,1,200.00,Delhi Capitals
2,indian-premier-league-2022-1298423,delhi-capitals-vs-rajasthan-royals-34th-match-1304080,Sarfaraz Khan,c Prasidh Krishna b Ashwin,1,3,4,0,0,33.33,Delhi Capitals
2,indian-premier-league-2022-1298423,delhi-capitals-vs-rajasthan-royals-34th-match-1304080,Rishabh Pant (c)†,c Padikkal b Prasidh Krishna,44,24,36,4,2,183.33,Delhi Capitals
2,indian-premier-league-2022-1298423,delhi-capitals-vs-rajasthan-royals-34th-match-1304080,Lalit Yadav,c Samson b Prasidh Krishna,37,24,48,3,2,154.16,Delhi Capitals
2,indian-premier-league-2022-1298423,delhi-capitals-vs-rajasthan-royals-34th-match-1304080,Axar Patel, b Chahal,1,4,6,0,0,25.00,Delhi Capitals
2,indian-premier-league-2022-1298423,delhi-capitals-vs-rajasthan-royals-34th-match-1304080,Shardul Thakur,run out (Parag/Samson),10,7,13,0,1,142.85,Delhi Capitals
2,indian-premier-league-2022-1298423,delhi-capitals-vs-rajasthan-royals-34th-match-1304080,Rovman Powell,c Samson b McCoy,36,15,29,0,5,240.00,Delhi Capitals
2,indian-premier-league-2022-1298423,delhi-capitals-vs-rajasthan-royals-34th-match-1304080,Kuldeep Yadav,not out ,0,3,12,0,0,0.00,Delhi Capitals
