innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Daniel Sams,4,0,16,3,4.00,18,1,0,6,0,Mumbai Indians
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Jasprit Bumrah,3,1,12,1,4.00,13,2,0,0,0,Mumbai Indians
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Riley Meredith,3,0,27,2,9.00,11,3,1,1,0,Mumbai Indians
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Hrithik Shokeen,2,0,12,0,6.00,7,0,1,1,0,Mumbai Indians
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Kumar Kartikeya,3,0,22,2,7.33,9,2,1,0,0,Mumbai Indians
1,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Ramandeep Singh,1,0,5,1,5.00,4,1,0,0,0,Mumbai Indians
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Mukesh Choudhary,4,0,23,3,5.75,17,4,0,3,0,Chennai Super Kings
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Simarjeet Singh,4,0,22,1,5.50,16,3,0,1,0,Chennai Super Kings
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Dwayne Bravo,2,0,16,0,8.00,3,1,0,1,0,Chennai Super Kings
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Maheesh Theekshana,3,0,24,0,8.00,5,3,0,0,0,Chennai Super Kings
2,indian-premier-league-2022-1298423,chennai-super-kings-vs-mumbai-indians-59th-match-1304105,Moeen Ali,1.5,0,17,1,9.27,4,0,2,0,0,Chennai Super Kings
