innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-sunrisers-hyderabad-20th-match-729317,Zaheer Khan,4,0,26,2,6.50,11,4,0,0,0,Mumbai Indians
1,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-sunrisers-hyderabad-20th-match-729317,Lasith Malinga,4,0,28,1,7.00,8,2,0,0,0,Mumbai Indians
1,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-sunrisers-hyderabad-20th-match-729317,Pragyan Ojha,3,0,43,0,14.33,3,2,2,2,0,Mumbai Indians
1,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-sunrisers-hyderabad-20th-match-729317,Harbhajan Singh,4,0,16,0,4.00,10,0,0,0,0,Mumbai Indians
1,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-sunrisers-hyderabad-20th-match-729317,Kieron Pollard,4,0,36,0,9.00,3,2,1,0,1,Mumbai Indians
1,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-sunrisers-hyderabad-20th-match-729317,Corey Anderson,1,0,18,2,18.00,3,1,2,2,0,Mumbai Indians
2,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-sunrisers-hyderabad-20th-match-729317,Dale Steyn,4,0,20,2,5.00,15,3,0,1,0,Sunrisers Hyderabad
2,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-sunrisers-hyderabad-20th-match-729317,Bhuvneshwar Kumar,4,0,17,2,4.25,16,2,0,3,0,Sunrisers Hyderabad
2,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-sunrisers-hyderabad-20th-match-729317,Karn Sharma,4,0,33,0,8.25,8,3,1,0,0,Sunrisers Hyderabad
2,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-sunrisers-hyderabad-20th-match-729317,Daren Sammy,2,0,20,1,10.00,2,3,0,0,0,Sunrisers Hyderabad
2,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-sunrisers-hyderabad-20th-match-729317,Amit Mishra,4,0,54,0,13.50,5,2,5,1,0,Sunrisers Hyderabad
2,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-sunrisers-hyderabad-20th-match-729317,Irfan Pathan,2,0,10,2,5.00,7,1,0,1,0,Sunrisers Hyderabad
