innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,pepsi-indian-premier-league-2014-695871,royal-challengers-bangalore-vs-kolkata-knight-riders-11th-match-729299,Mitchell Starc,4,0,33,2,8.25,10,1,2,1,0,Royal Challengers Bangalore
1,pepsi-indian-premier-league-2014-695871,royal-challengers-bangalore-vs-kolkata-knight-riders-11th-match-729299,Albie Morkel,2,0,21,1,10.50,4,4,0,1,0,Royal Challengers Bangalore
1,pepsi-indian-premier-league-2014-695871,royal-challengers-bangalore-vs-kolkata-knight-riders-11th-match-729299,Varun Aaron,4,0,16,3,4.00,13,1,0,1,0,Royal Challengers Bangalore
1,pepsi-indian-premier-league-2014-695871,royal-challengers-bangalore-vs-kolkata-knight-riders-11th-match-729299,Muthiah Muralidaran,2,0,25,0,12.50,2,0,3,0,0,Royal Challengers Bangalore
1,pepsi-indian-premier-league-2014-695871,royal-challengers-bangalore-vs-kolkata-knight-riders-11th-match-729299,Yuzvendra Chahal,4,0,26,1,6.50,7,0,1,0,0,Royal Challengers Bangalore
1,pepsi-indian-premier-league-2014-695871,royal-challengers-bangalore-vs-kolkata-knight-riders-11th-match-729299,Ashok Dinda,4,0,26,0,6.50,5,1,0,1,0,Royal Challengers Bangalore
2,pepsi-indian-premier-league-2014-695871,royal-challengers-bangalore-vs-kolkata-knight-riders-11th-match-729299,Umesh Yadav,4,0,40,1,10.00,9,5,1,1,1,Kolkata Knight Riders
2,pepsi-indian-premier-league-2014-695871,royal-challengers-bangalore-vs-kolkata-knight-riders-11th-match-729299,Morne Morkel,4,0,34,0,8.50,11,6,0,0,0,Kolkata Knight Riders
2,pepsi-indian-premier-league-2014-695871,royal-challengers-bangalore-vs-kolkata-knight-riders-11th-match-729299,Sunil Narine,4,0,17,1,4.25,14,1,0,0,0,Kolkata Knight Riders
2,pepsi-indian-premier-league-2014-695871,royal-challengers-bangalore-vs-kolkata-knight-riders-11th-match-729299,Vinay Kumar,4,0,26,2,6.50,7,2,0,1,0,Kolkata Knight Riders
2,pepsi-indian-premier-league-2014-695871,royal-challengers-bangalore-vs-kolkata-knight-riders-11th-match-729299,Jacques Kallis,4,0,26,1,6.50,10,4,0,0,0,Kolkata Knight Riders
