innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-chennai-super-kings-17th-match-729311,Aaron Finch, b Sharma,44,45,72,5,0,97.77,Sunrisers Hyderabad
1,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-chennai-super-kings-17th-match-729311,Shikhar Dhawan (c),c Manhas b Hilfenhaus,7,9,9,1,0,77.77,Sunrisers Hyderabad
1,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-chennai-super-kings-17th-match-729311,David Warner,lbw b Hilfenhaus,0,2,1,0,0,0.00,Sunrisers Hyderabad
1,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-chennai-super-kings-17th-match-729311,KL Rahul,c Pandey b Smith,25,27,30,1,1,92.59,Sunrisers Hyderabad
1,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-chennai-super-kings-17th-match-729311,Venugopal Rao,c Smith b Sharma,13,15,17,0,0,86.66,Sunrisers Hyderabad
1,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-chennai-super-kings-17th-match-729311,Daren Sammy,not out ,23,15,25,2,1,153.33,Sunrisers Hyderabad
1,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-chennai-super-kings-17th-match-729311,Karn Sharma,not out ,17,7,15,0,2,242.85,Sunrisers Hyderabad
2,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-chennai-super-kings-17th-match-729311,Dwayne Smith,c Warner b Kumar,66,46,70,4,5,143.47,Chennai Super Kings
2,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-chennai-super-kings-17th-match-729311,Brendon McCullum, b KV Sharma,40,33,47,3,2,121.21,Chennai Super Kings
2,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-chennai-super-kings-17th-match-729311,Suresh Raina,c Venugopal Rao b I Sharma,14,10,14,1,1,140.00,Chennai Super Kings
2,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-chennai-super-kings-17th-match-729311,MS Dhoni (c)†,not out ,13,14,33,1,0,92.85,Chennai Super Kings
2,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-chennai-super-kings-17th-match-729311,Faf du Plessis,c Rahul b Kumar,0,1,1,0,0,0.00,Chennai Super Kings
2,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-chennai-super-kings-17th-match-729311,Ravindra Jadeja, b I Sharma,6,9,13,0,0,66.66,Chennai Super Kings
2,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-chennai-super-kings-17th-match-729311,Mithun Manhas,not out ,3,4,7,0,0,75.00,Chennai Super Kings
