innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-delhi-daredevils-55th-match-734039,Kevin Pietersen (c),lbw b Dhawan,58,41,70,9,0,141.46,Delhi Daredevils
1,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-delhi-daredevils-55th-match-734039,Mayank Agarwal,c Sehwag b Johnson,2,5,12,0,0,40.00,Delhi Daredevils
1,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-delhi-daredevils-55th-match-734039,Dinesh Karthik,c Patel b Awana,13,7,14,3,0,185.71,Delhi Daredevils
1,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-delhi-daredevils-55th-match-734039,Kedar Jadhav,c Vohra b Awana,0,4,3,0,0,0.00,Delhi Daredevils
1,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-delhi-daredevils-55th-match-734039,Manoj Tiwary,run out (Dhawan/Bailey),8,11,18,0,0,72.72,Delhi Daredevils
1,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-delhi-daredevils-55th-match-734039,Jean-Paul Duminy,c Patel b Karanveer Singh,8,8,14,1,0,100.00,Delhi Daredevils
1,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-delhi-daredevils-55th-match-734039,James Neesham,c Bailey b Karanveer Singh,12,20,20,1,0,60.00,Delhi Daredevils
1,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-delhi-daredevils-55th-match-734039,Shahbaz Nadeem,not out ,3,7,22,0,0,42.85,Delhi Daredevils
1,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-delhi-daredevils-55th-match-734039,Mohammed Shami, b Patel,0,1,1,0,0,0.00,Delhi Daredevils
1,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-delhi-daredevils-55th-match-734039,Imran Tahir,c Dhawan b Patel,4,4,2,1,0,100.00,Delhi Daredevils
1,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-delhi-daredevils-55th-match-734039,Jaydev Unadkat,c Maxwell b Johnson,0,1,1,0,0,0.00,Delhi Daredevils
2,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-delhi-daredevils-55th-match-734039,Virender Sehwag,c Karthik b Mohammed Shami,9,7,8,2,0,128.57,Kings XI Punjab
2,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-delhi-daredevils-55th-match-734039,Manan Vohra, b Imran Tahir,47,38,59,4,2,123.68,Kings XI Punjab
2,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-delhi-daredevils-55th-match-734039,Glenn Maxwell,c Pietersen b Unadkat,0,3,5,0,0,0.00,Kings XI Punjab
2,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-delhi-daredevils-55th-match-734039,David Miller,not out ,47,34,47,4,2,138.23,Kings XI Punjab
2,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-delhi-daredevils-55th-match-734039,George Bailey (c),not out ,1,1,2,0,0,100.00,Kings XI Punjab
