innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,pepsi-indian-premier-league-2014-695871,kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027,Robin Uthappa,not out ,83,51,100,10,1,162.74,Kolkata Knight Riders
1,pepsi-indian-premier-league-2014-695871,kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027,Gautam Gambhir (c),c Takawale b Starc,4,4,4,1,0,100.00,Kolkata Knight Riders
1,pepsi-indian-premier-league-2014-695871,kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027,Manish Pandey,c Starc b Dinda,13,12,15,3,0,108.33,Kolkata Knight Riders
1,pepsi-indian-premier-league-2014-695871,kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027,Yusuf Pathan,run out (Kohli/Takawale),22,13,17,1,2,169.23,Kolkata Knight Riders
1,pepsi-indian-premier-league-2014-695871,kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027,Shakib Al Hasan, b Ahmed,60,38,53,5,3,157.89,Kolkata Knight Riders
1,pepsi-indian-premier-league-2014-695871,kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027,Ryan ten Doeschate,not out ,6,3,7,0,1,200.00,Kolkata Knight Riders
2,pepsi-indian-premier-league-2014-695871,kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027,Chris Gayle,lbw b UT Yadav,6,9,9,1,0,66.66,Royal Challengers Bangalore
2,pepsi-indian-premier-league-2014-695871,kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027,Yogesh Takawale, b Narine,45,36,55,5,1,125.00,Royal Challengers Bangalore
2,pepsi-indian-premier-league-2014-695871,kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027,Virat Kohli (c),c Morkel b Narine,38,31,41,3,1,122.58,Royal Challengers Bangalore
2,pepsi-indian-premier-league-2014-695871,kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027,Yuvraj Singh,c Vinay Kumar b Narine,22,12,21,1,2,183.33,Royal Challengers Bangalore
2,pepsi-indian-premier-league-2014-695871,kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027,AB de Villiers, b Narine,13,13,20,1,0,100.00,Royal Challengers Bangalore
2,pepsi-indian-premier-league-2014-695871,kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027,Sachin Rana,not out ,19,12,17,2,0,158.33,Royal Challengers Bangalore
2,pepsi-indian-premier-league-2014-695871,kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027,Mitchell Starc,not out ,12,8,14,1,0,150.00,Royal Challengers Bangalore
