innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-delhi-daredevils-8th-match-729293,Dwayne Smith, b Nadeem,29,28,51,3,0,103.57,Chennai Super Kings
1,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-delhi-daredevils-8th-match-729293,Brendon McCullum,c sub (WD Parnell) b Unadkat,9,10,15,1,0,90.00,Chennai Super Kings
1,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-delhi-daredevils-8th-match-729293,Suresh Raina,c Vijay b Neesham,56,41,52,5,1,136.58,Chennai Super Kings
1,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-delhi-daredevils-8th-match-729293,Faf du Plessis,c Vijay b Mohammed Shami,24,17,31,1,1,141.17,Chennai Super Kings
1,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-delhi-daredevils-8th-match-729293,MS Dhoni (c)†,c Agarwal b Unadkat,32,15,21,2,2,213.33,Chennai Super Kings
1,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-delhi-daredevils-8th-match-729293,Ravindra Jadeja,c Karthik b Unadkat,7,3,8,0,1,233.33,Chennai Super Kings
1,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-delhi-daredevils-8th-match-729293,Mithun Manhas,not out ,13,5,7,2,0,260.00,Chennai Super Kings
1,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-delhi-daredevils-8th-match-729293,Ravichandran Ashwin,run out (Mohammed Shami),1,1,1,0,0,100.00,Chennai Super Kings
1,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-delhi-daredevils-8th-match-729293,Ben Hilfenhaus,not out ,0,0,1,0,0,-,Chennai Super Kings
2,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-delhi-daredevils-8th-match-729293,Mayank Agarwal,c Raina b Pandey,2,7,8,0,0,28.57,Delhi Daredevils
2,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-delhi-daredevils-8th-match-729293,Murali Vijay,c du Plessis b Sharma,11,12,15,2,0,91.66,Delhi Daredevils
2,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-delhi-daredevils-8th-match-729293,Dinesh Karthik (c)†, b Ashwin,21,22,50,2,0,95.45,Delhi Daredevils
2,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-delhi-daredevils-8th-match-729293,Manoj Tiwary,c du Plessis b Pandey,0,2,3,0,0,0.00,Delhi Daredevils
2,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-delhi-daredevils-8th-match-729293,Jean-Paul Duminy,lbw b Smith,15,14,18,0,0,107.14,Delhi Daredevils
2,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-delhi-daredevils-8th-match-729293,Ross Taylor,c Dhoni b Hilfenhaus,6,6,7,1,0,100.00,Delhi Daredevils
2,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-delhi-daredevils-8th-match-729293,James Neesham,c Raina b Jadeja,22,15,17,2,0,146.66,Delhi Daredevils
2,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-delhi-daredevils-8th-match-729293,Shahbaz Nadeem,c Raina b Jadeja,3,8,12,0,0,37.50,Delhi Daredevils
2,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-delhi-daredevils-8th-match-729293,Mohammed Shami,c McCullum b Ashwin,1,3,2,0,0,33.33,Delhi Daredevils
2,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-delhi-daredevils-8th-match-729293,Jaydev Unadkat,not out ,1,5,4,0,0,20.00,Delhi Daredevils
2,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-delhi-daredevils-8th-match-729293,Nathan Coulter-Nile,absent hurt,-,-,-,-,-,-,Delhi Daredevils
