innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997,Virender Sehwag, b Chawla,72,50,71,11,1,144.00,Kings XI Punjab
1,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997,Mandeep Singh,c Uthappa b Morkel,0,3,6,0,0,0.00,Kings XI Punjab
1,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997,Wriddhiman Saha, b Morkel,15,9,19,3,0,166.66,Kings XI Punjab
1,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997,Glenn Maxwell,c Morkel b Chawla,14,14,24,1,0,100.00,Kings XI Punjab
1,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997,David Miller, b UT Yadav,13,14,24,1,0,92.85,Kings XI Punjab
1,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997,George Bailey (c),not out ,12,11,24,0,0,109.09,Kings XI Punjab
1,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997,Rishi Dhawan, b Chawla,4,6,6,0,0,66.66,Kings XI Punjab
1,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997,Mitchell Johnson,st Uthappa b Narine,14,12,10,1,1,116.66,Kings XI Punjab
1,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997,Axar Patel,run out (SA Yadav/Uthappa),1,1,1,0,0,100.00,Kings XI Punjab
2,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997,Robin Uthappa,c Patel b Awana,46,28,31,8,1,164.28,Kolkata Knight Riders
2,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997,Gautam Gambhir (c),not out ,63,45,83,7,0,140.00,Kolkata Knight Riders
2,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997,Manish Pandey,not out ,36,35,51,3,0,102.85,Kolkata Knight Riders
