innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,pepsi-indian-premier-league-2014-695871,kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027,Mitchell Starc,4,0,32,1,8.00,9,5,0,1,0,Royal Challengers Bangalore
1,pepsi-indian-premier-league-2014-695871,kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027,Ashok Dinda,4,0,38,1,9.50,9,5,0,2,1,Royal Challengers Bangalore
1,pepsi-indian-premier-league-2014-695871,kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027,Abu Nechim,4,0,33,1,8.25,10,4,1,0,0,Royal Challengers Bangalore
1,pepsi-indian-premier-league-2014-695871,kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027,Muthiah Muralidaran,2,0,19,0,9.50,3,1,1,1,0,Royal Challengers Bangalore
1,pepsi-indian-premier-league-2014-695871,kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027,Yuvraj Singh,2,0,21,0,10.50,3,1,1,0,0,Royal Challengers Bangalore
1,pepsi-indian-premier-league-2014-695871,kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027,Yuzvendra Chahal,4,0,50,0,12.50,7,4,4,0,0,Royal Challengers Bangalore
2,pepsi-indian-premier-league-2014-695871,kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027,Morne Morkel,4,0,21,0,5.25,15,4,0,0,0,Kolkata Knight Riders
2,pepsi-indian-premier-league-2014-695871,kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027,Umesh Yadav,4,0,45,1,11.25,8,4,2,0,1,Kolkata Knight Riders
2,pepsi-indian-premier-league-2014-695871,kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027,Sunil Narine,4,0,20,4,5.00,10,1,0,0,0,Kolkata Knight Riders
2,pepsi-indian-premier-league-2014-695871,kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027,Vinay Kumar,4,0,44,0,11.00,4,5,1,0,0,Kolkata Knight Riders
2,pepsi-indian-premier-league-2014-695871,kolkata-knight-riders-vs-royal-challengers-bangalore-49th-match-734027,Shakib Al Hasan,4,0,27,0,6.75,5,0,1,1,0,Kolkata Knight Riders
