innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-delhi-daredevils-12th-match-729301,Shahbaz Nadeem,4,0,24,1,6.00,12,1,1,1,0,Delhi Daredevils
1,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-delhi-daredevils-12th-match-729301,Mohammed Shami,4,0,36,0,9.00,8,4,1,1,0,Delhi Daredevils
1,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-delhi-daredevils-12th-match-729301,Wayne Parnell,4,0,38,0,9.50,8,5,1,0,0,Delhi Daredevils
1,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-delhi-daredevils-12th-match-729301,Jaydev Unadkat,4,0,43,0,10.75,4,4,2,0,0,Delhi Daredevils
1,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-delhi-daredevils-12th-match-729301,Jean-Paul Duminy,2,0,19,0,9.50,3,0,2,0,0,Delhi Daredevils
1,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-delhi-daredevils-12th-match-729301,Laxmi Shukla,2,0,21,0,10.50,5,2,1,0,0,Delhi Daredevils
2,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-delhi-daredevils-12th-match-729301,Bhuvneshwar Kumar,4,0,40,0,10.00,7,5,1,1,0,Sunrisers Hyderabad
2,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-delhi-daredevils-12th-match-729301,Dale Steyn,4,0,33,2,8.25,8,4,1,0,0,Sunrisers Hyderabad
2,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-delhi-daredevils-12th-match-729301,Venugopal Rao,1,0,9,0,9.00,1,1,0,0,0,Sunrisers Hyderabad
2,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-delhi-daredevils-12th-match-729301,Karn Sharma,4,0,23,1,5.75,11,3,0,1,0,Sunrisers Hyderabad
2,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-delhi-daredevils-12th-match-729301,Daren Sammy,3,0,34,1,11.33,5,5,1,0,0,Sunrisers Hyderabad
2,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-delhi-daredevils-12th-match-729301,Amit Mishra,4,0,38,0,9.50,6,0,3,0,1,Sunrisers Hyderabad
