innings,series,game,Player,Out Type,Runs,B,M,4s,6s,SR,team
1,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-royal-challengers-bangalore-46th-match-734021,Chris Gayle,c Parvez Rasool b Sharma,14,20,24,1,0,70.00,Royal Challengers Bangalore
1,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-royal-challengers-bangalore-46th-match-734021,Parthiv Patel,lbw b Kumar,4,4,3,1,0,100.00,Royal Challengers Bangalore
1,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-royal-challengers-bangalore-46th-match-734021,Virat Kohli (c),c Steyn b Pathan,67,41,72,4,4,163.41,Royal Challengers Bangalore
1,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-royal-challengers-bangalore-46th-match-734021,Yuvraj Singh,c Steyn b Parvez Rasool,21,25,27,2,1,84.00,Royal Challengers Bangalore
1,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-royal-challengers-bangalore-46th-match-734021,AB de Villiers, b Kumar,29,17,28,2,1,170.58,Royal Challengers Bangalore
1,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-royal-challengers-bangalore-46th-match-734021,Sachin Rana,not out ,12,7,12,2,0,171.42,Royal Challengers Bangalore
1,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-royal-challengers-bangalore-46th-match-734021,Mitchell Starc,run out (Ojha),6,6,7,1,0,100.00,Royal Challengers Bangalore
2,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-royal-challengers-bangalore-46th-match-734021,Shikhar Dhawan,run out (Yuvraj Singh/Patel),50,39,54,7,1,128.20,Sunrisers Hyderabad
2,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-royal-challengers-bangalore-46th-match-734021,David Warner,c Yuvraj Singh b Aaron,59,46,75,3,4,128.26,Sunrisers Hyderabad
2,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-royal-challengers-bangalore-46th-match-734021,Naman Ojha,c Yuvraj Singh b Aaron,24,20,33,0,2,120.00,Sunrisers Hyderabad
2,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-royal-challengers-bangalore-46th-match-734021,Aaron Finch,not out ,11,9,17,1,0,122.22,Sunrisers Hyderabad
2,pepsi-indian-premier-league-2014-695871,sunrisers-hyderabad-vs-royal-challengers-bangalore-46th-match-734021,Daren Sammy (c),not out ,10,4,4,0,1,250.00,Sunrisers Hyderabad
