innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,pepsi-indian-premier-league-2014-695871,delhi-daredevils-vs-kings-xi-punjab-45th-match-734019,Sandeep Sharma,4,0,35,3,8.75,11,3,2,3,0,Kings XI Punjab
1,pepsi-indian-premier-league-2014-695871,delhi-daredevils-vs-kings-xi-punjab-45th-match-734019,Beuran Hendricks,4,0,36,3,9.00,10,4,1,0,0,Kings XI Punjab
1,pepsi-indian-premier-league-2014-695871,delhi-daredevils-vs-kings-xi-punjab-45th-match-734019,Axar Patel,4,1,18,1,4.50,12,1,0,1,0,Kings XI Punjab
1,pepsi-indian-premier-league-2014-695871,delhi-daredevils-vs-kings-xi-punjab-45th-match-734019,Rishi Dhawan,4,0,42,0,10.50,6,6,1,0,0,Kings XI Punjab
1,pepsi-indian-premier-league-2014-695871,delhi-daredevils-vs-kings-xi-punjab-45th-match-734019,Shivam Sharma,4,0,32,0,8.00,5,2,1,0,0,Kings XI Punjab
2,pepsi-indian-premier-league-2014-695871,delhi-daredevils-vs-kings-xi-punjab-45th-match-734019,Wayne Parnell,3.4,0,42,0,11.45,9,6,1,3,0,Delhi Daredevils
2,pepsi-indian-premier-league-2014-695871,delhi-daredevils-vs-kings-xi-punjab-45th-match-734019,Mohammed Shami,4,0,39,1,9.75,13,5,2,3,0,Delhi Daredevils
2,pepsi-indian-premier-league-2014-695871,delhi-daredevils-vs-kings-xi-punjab-45th-match-734019,Jaydev Unadkat,4,0,31,0,7.75,10,1,1,1,0,Delhi Daredevils
2,pepsi-indian-premier-league-2014-695871,delhi-daredevils-vs-kings-xi-punjab-45th-match-734019,Imran Tahir,4,0,22,3,5.50,12,0,1,2,0,Delhi Daredevils
2,pepsi-indian-premier-league-2014-695871,delhi-daredevils-vs-kings-xi-punjab-45th-match-734019,Jean-Paul Duminy,4,0,27,2,6.75,7,1,1,2,0,Delhi Daredevils
