innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-kings-xi-punjab-22nd-match-733973,Zaheer Khan,3.3,0,28,0,8.00,10,4,1,0,0,Mumbai Indians
1,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-kings-xi-punjab-22nd-match-733973,Jasprit Bumrah,4,0,25,0,6.25,13,3,0,2,1,Mumbai Indians
1,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-kings-xi-punjab-22nd-match-733973,Corey Anderson,2,0,17,1,8.50,5,3,0,1,0,Mumbai Indians
1,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-kings-xi-punjab-22nd-match-733973,Lasith Malinga,4,0,25,1,6.25,11,2,1,0,0,Mumbai Indians
1,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-kings-xi-punjab-22nd-match-733973,Harbhajan Singh,4,0,34,2,8.50,7,2,2,0,0,Mumbai Indians
1,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-kings-xi-punjab-22nd-match-733973,Kieron Pollard,2.3,0,32,0,12.80,3,2,2,1,0,Mumbai Indians
2,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-kings-xi-punjab-22nd-match-733973,Sandeep Sharma,3.1,0,29,2,9.15,12,2,3,1,0,Kings XI Punjab
2,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-kings-xi-punjab-22nd-match-733973,Lakshmipathy Balaji,4,0,38,1,9.50,9,5,1,0,0,Kings XI Punjab
2,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-kings-xi-punjab-22nd-match-733973,Mitchell Johnson,4,0,37,0,9.25,11,3,2,2,0,Kings XI Punjab
2,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-kings-xi-punjab-22nd-match-733973,Axar Patel,4,0,40,0,10.00,6,5,1,0,0,Kings XI Punjab
2,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-kings-xi-punjab-22nd-match-733973,Rishi Dhawan,4,0,23,2,5.75,12,0,2,0,0,Kings XI Punjab
