innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997,Jacques Kallis,3,0,38,0,12.66,4,6,1,1,0,Kolkata Knight Riders
1,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997,Morne Morkel,4,0,20,2,5.00,16,4,0,0,0,Kolkata Knight Riders
1,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997,Umesh Yadav,4,0,34,1,8.50,6,4,0,1,0,Kolkata Knight Riders
1,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997,Sunil Narine,4,0,30,1,7.50,8,2,1,0,0,Kolkata Knight Riders
1,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997,Piyush Chawla,4,0,19,3,4.75,7,0,0,0,0,Kolkata Knight Riders
1,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997,Ryan ten Doeschate,1,0,6,0,6.00,3,1,0,0,0,Kolkata Knight Riders
2,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997,Sandeep Sharma,4,0,32,0,8.00,11,5,0,1,0,Kings XI Punjab
2,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997,Mitchell Johnson,3,0,33,0,11.00,6,5,1,0,0,Kings XI Punjab
2,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997,Axar Patel,4,0,20,0,5.00,12,2,0,0,0,Kings XI Punjab
2,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997,Parvinder Awana,2,0,20,1,10.00,3,3,0,1,0,Kings XI Punjab
2,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997,Rishi Dhawan,4,0,32,0,8.00,2,2,0,0,0,Kings XI Punjab
2,pepsi-indian-premier-league-2014-695871,kings-xi-punjab-vs-kolkata-knight-riders-34th-match-733997,Glenn Maxwell,1,0,11,0,11.00,1,1,0,1,0,Kings XI Punjab
