innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-kings-xi-punjab-qualifier-2-734047,Ashish Nehra,4,0,51,2,12.75,7,7,2,2,0,Chennai Super Kings
1,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-kings-xi-punjab-qualifier-2-734047,Ishwar Pandey,4,0,35,1,8.75,11,3,2,0,1,Chennai Super Kings
1,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-kings-xi-punjab-qualifier-2-734047,Mohit Sharma,4,0,46,1,11.50,6,3,3,1,0,Chennai Super Kings
1,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-kings-xi-punjab-qualifier-2-734047,Ravichandran Ashwin,4,0,44,1,11.00,6,2,3,4,0,Chennai Super Kings
1,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-kings-xi-punjab-qualifier-2-734047,Ravindra Jadeja,4,0,48,0,12.00,5,4,3,1,0,Chennai Super Kings
2,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-kings-xi-punjab-qualifier-2-734047,Mitchell Johnson,4,0,44,1,11.00,8,2,3,3,1,Kings XI Punjab
2,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-kings-xi-punjab-qualifier-2-734047,Sandeep Sharma,3,0,32,1,10.66,6,3,2,1,0,Kings XI Punjab
2,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-kings-xi-punjab-qualifier-2-734047,Parvinder Awana,4,0,59,2,14.75,9,9,3,0,1,Kings XI Punjab
2,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-kings-xi-punjab-qualifier-2-734047,Karanveer Singh,4,0,32,0,8.00,6,2,1,1,0,Kings XI Punjab
2,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-kings-xi-punjab-qualifier-2-734047,Glenn Maxwell,1,0,4,0,4.00,3,0,0,0,0,Kings XI Punjab
2,pepsi-indian-premier-league-2014-695871,chennai-super-kings-vs-kings-xi-punjab-qualifier-2-734047,Axar Patel,4,0,23,1,5.75,10,1,1,1,0,Kings XI Punjab
