innings,series,game,Player,O,M,R,W,ECON,0s,4s,6s,WD,NB,team
1,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-delhi-daredevils-51st-match-734031,Wayne Parnell,3.3,0,26,1,7.42,9,4,0,1,0,Delhi Daredevils
1,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-delhi-daredevils-51st-match-734031,Siddarth Kaul,2,0,21,0,10.50,4,4,0,1,0,Delhi Daredevils
1,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-delhi-daredevils-51st-match-734031,Jaydev Unadkat,2,0,24,2,12.00,3,5,0,0,0,Delhi Daredevils
1,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-delhi-daredevils-51st-match-734031,Shahbaz Nadeem,4,0,28,1,7.00,5,1,1,0,0,Delhi Daredevils
1,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-delhi-daredevils-51st-match-734031,Jean-Paul Duminy,4,0,31,0,7.75,7,2,1,0,0,Delhi Daredevils
1,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-delhi-daredevils-51st-match-734031,Imran Tahir,4,0,37,3,9.25,6,4,1,1,0,Delhi Daredevils
2,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-delhi-daredevils-51st-match-734031,Jasprit Bumrah,4,0,36,0,9.00,9,3,2,0,0,Mumbai Indians
2,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-delhi-daredevils-51st-match-734031,Marchant de Lange,4,0,32,2,8.00,8,4,0,1,1,Mumbai Indians
2,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-delhi-daredevils-51st-match-734031,Pragyan Ojha,4,0,33,0,8.25,6,1,2,1,0,Mumbai Indians
2,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-delhi-daredevils-51st-match-734031,Shreyas Gopal,3,0,20,1,6.66,9,2,1,0,0,Mumbai Indians
2,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-delhi-daredevils-51st-match-734031,Harbhajan Singh,4,0,30,1,7.50,10,3,1,0,0,Mumbai Indians
2,pepsi-indian-premier-league-2014-695871,mumbai-indians-vs-delhi-daredevils-51st-match-734031,Kieron Pollard,1,0,4,0,4.00,2,0,0,0,0,Mumbai Indians
